desc,gpt4
nystagmus and other irregular eye movements,0.05
hyperactivity associated with mental retardation and stereotyped movements,0.0
dog bite - school and public place,0.0
hip and femur procedures except major joint with mcc,0.1
borrelia burgdorferi 66kd igg,0.05
Coxsackievirus B6 Ab.Neut,0.1
wrist arthrography,0.25
ankle arthrography,0.1
difficulty in walking,0.25
arthrodesis status,0.1
"radiocarpal arthrodesis, by arthrotomy",0.1
prot uve-fas j0,0.1
retinal antigen autoantibody,0.2
anti-ro-52 antibodies,0.75
aspirin therapy,0.25
anti-collagen ii antibody,0.85
alirocumab,0.0
functional collagen agoistplt,0.1
aricept,0.0
aluminum acetate,0.05
analgesic class,0.1
"intracarpal arthrodesis, by arthrotomy",0.2
rc ataxia rfc1 gene,0.05
centrifugal,0.0
glycosylated ferritin,0.05
amyloid a serpl-mcnc,0.1
cladribine,0.1
antinuclear antibody test,0.65
monoclonal spike 2,0.05
iga.kappa,0.0
gamma interferon background,0.1
erythema nodosum,0.2
multiple myeloma panel,0.0
azathioprine 50 mg oral tablet,0.75
transport chair,0.0
iga.lambda,0.0
Amyloid A,0.1
gemtuzumab ozogamicin,0.0
antinuclear antibody titer test,0.65
procedure/diagnosis help,0.0
sm bandages fab 3/4 mis mcke,0.05
blinatumomab,0.05
organic chemistry,0.0
"patisiran 10 mg/5 ml, sol to be diluted for infusion, vial",0.0
antinuclear antibody enzyme immunoassay screen,0.25
agranular platelet count,0.1
antinuclear antibody titer by immunofluorescence assay,0.65
brentuximab vedotin,0.05
jo-1 antibody bioplex test,0.85
rituxan,0.85
immunosep prot m0,0.1
protein electrophoresis alpha 1 percentage,0.1
obinutuzumab,0.75
pertuzumab,0.1
protein electrophoresis total protein,0.1
central line,0.0
"rbc, joint fluid",0.2
"guselkumab - tremfya, 100 mg/1 ml inj pen",0.25
ma+ta ab,0.0
anti-fibrillarin antibody,0.2
anti-pm-scl75 antibodies,0.25
anti-rp155 antibodies,0.25
anti-pm-scl100 antibodies,0.25
anti-ku antibodies,0.85
anti-rp11 antibodies,0.85
anti-ma2-associated encephalitis,0.05
anti-scl70 antibodies,0.1
jo-1 extractable nuclear ab,0.85
anti-sox1 antibodies detected,0.2
anti-nor-90 antibodies,0.25
sarilumab,1.0
centromere b ab ser ql ib,0.2
anti-ma1 antibody test,0.65
anti-nmda receptor,0.1
anti-cenp a antibodies,0.2
zinc finger protein 4 antibody lumbar puncture cerebrospinal fluid,0.05
"talmanco - tadalafil, 20 mg tablet",0.0
anti-caspr2,0.1
anti-lgi1,0.1
alprazolam quantitative,0.0
anti-yo d antibody,0.2
anti-ri antibody test,0.65
anti-ri d antibody,0.85
anti-hu antibodies csf detection,0.1
histone ab,0.1
anti-hu antibodies detected,0.2
ocrelizumab,0.85
thymoglobulin,0.05
wrist joint debridement by arthroscopy,0.65
wrist joint exploration by arthroscopy,0.25
"evacuation of collection from the knee joint, by arthrotomy",0.25
hand or finger x-ray,0.25
primaquine,0.0
hydroxychloroquine sulfate 200 mg oral tablet,0.85
nontraumatic compartment syndrome,0.05
sodium thiosulfate,0.05
deficiency of humoral immunity,0.05
thiosulfate,0.01
dimethyl fumarate,0.1
lenalidomide,0.1
pomalidomide,0.1
pirfenidone,0.1
internal derangement of knee,0.1
thyroiditis,0.05
consult / referral for home visit,0.1
qualitative antinuclear antibody test,0.25
anti-histone antibody,0.2
serum amyloid a protein,0.2
"antinuclear antibody, qualitative test",0.65
anti-jo-1 antibody,0.75
anti-smith antibody,0.25
Hydroxychloroquine,0.85
various dosages,0.0
ana pattern,0.1
nailfold capillaroscopy,0.25
therapeutic actions,0.0
dd elisa/ t,0.0
parat tps 1{c,0.0
"urea nitrogen, whole blood isotope dilution mass spectrometry",0.0
blood biochemistry,0.1
respiratory arrest,0.0
brucella sp igm,0.05
carnosine,0.05
o2 saturation measurement,0.05
osmolality sg,0.0
nimodipine 30 mg oral capsule,0.0
"hemostasis of an arteriovenous access, by direct approach",0.0
free prostate specific antigen percentage,0.0
"levothyroxine 25 mcg (thyrofix), tablets",0.0
knee joint prosthesis replacement without bone reconstruction,0.25
specific gravity (daily average urine),0.0
carnitine esters,0.0
encounter for palliative care,0.1
famotidine_20mg/_5ml_ns_prefilled_syringe,0.0
vitamin k antagonist therapy,0.05
"reimplantation of the renal artery into the aorta, by laparotomy or by lumbotomy",0.0
serum calcium,0.1
urea art del,0.1
tenofovir,0.01
no documentation assist,0.0
aqueous humor toxoplasmosis,0.0
bilirubin fluid,0.0
tetracaine,0.0
inspiratory ratio,0.0
protein s.free ag actual/normal,0.05
incision drainage amount #3,0.1
"reconstruction of the retinaculum of the fibular muscles [sheath of the peroneal tendons] by capsuloligamentous, periosteal, and/or bone plasty",0.05
10 ml acyclovir 50 mg/ml injection,0.0
serpina1 gene targeted mutation analysis,0.05
spermatozoa.progressive/100 spermatozoa,0.0
"nitrofurantoin, macrocrystals 25 mg / nitrofurantoin, monohydrate 75 mg oral capsule",0.0
irrigation of bladder,0.0
darifenacin,0.0
Hydroxydecanedioate/Creatinine,0.0
methicillin resistant staphylococcus aureus,0.0
number of mutations,0.0
indication,0.0
fluticasone topical product,0.05
thick & easy,0.0
alpha-1 globulin percentage,0.1
letrozole,0.0
preservision areds 2 areds 2 cap,0.0
severe alcohol poisoning,0.0
dopamine,0.0
norske,0.0
Apis mellifera recombinant (rApi m) 10 Ab.IgE,0.05
Adenovirus 40+41fiber protein gene,0.0
f427 rarah9 arachi,0.85
bicarbonates,0.01
heat-sealed laminated collar,0.0
cancer of mouth,0.0
cd3 cells,0.1
chronic passive congestion of liver,0.0
Cells.CD8-CD57+/100 lymphocytes,0.1
mr additional sequence,0.0
other eosinophilia,0.1
frenuloplasty of the penis,0.0
number of replicates,0.0
concentrated acid surface plate,0.0
"restoration of a tooth in the incisor-canine area on 3 surfaces or more with material inserted in plastic phase without root anchoring, including the repair of a contact point.",0.0
wood dust,0.05
occult blood card test #2,0.0
skin prep    mis wipes,0.0
Phenylpyruvate/Creatinine,0.0
barbiturates urine test,0.0
calcium,0.05
valine,0.0
rsv/influenza pcr,0.0
igm on t lymphocytes (cmf),0.1
received,0.0
resection arthroplasty or interphalangeal arthrodesis of a lateral toe,0.1
cadmium,0.0
aspartate aminotransferase intracellular,0.05
ca / creatinine ratio urine test 2,0.05
glucose bld-scnc,0.0
transcutaneous removal of spinal cord stimulation electrode,0.05
mrsa pneumonia,0.0
"prot clopus j1,s8",0.0
intraoperative ultrasound,0.0
impact caused by the throwing or dropping of an object - home,0.0
platelet igm,0.1
cd58 cells nfr bld,0.1
cod liver oil/talc/zinc oxide,0.0
hydromorphone1mg/mlpca30ml,0.0
l.bio aspect,0.0
inguinal and femoral hernia repair,0.0
metapneu/biop pcr,0.05
drvvt factor substitution,0.1
Aconitate/Creatinine,0.0
synthetic mid-urethral sling support for bladder via transvaginal and transobturator approach,0.0
l,0.0
elapsed time in minutes,0.0
venous/cerebrovascular complications embolism in pregnancy and the puerperium,0.0
activityaxa orgaran,0.0
slurred speech,0.05
ferrous sulfate,0.0
anterior pituitary disorders,0.05
four-compartment fasciotomy,0.05
plasma cells/100 leukocytes,0.1
Anacardium occidentale recombinant (rAna o) 3 Ab.IgE,0.0
proline,0.0
"selective or superselective embolization of the renal artery, via transcutaneous arterial route",0.0
ugt promoter polymorphism *28 (rs8175347),0.05
"lactated ringer's, 1l bag",0.0
ra asp ent 325mg tab 500ct,0.85
Phosphate/Creatinine,0.05
ureteroscopy through a noncontinent cutaneous transintestinal ureterostomy,0.0
ige allergen corn (maize),0.0
transfuse platelets,0.05
sympathetic trunk v2 v3,0.0
mean platelet volume,0.1
resistance to an unspecified antibiotic,0.0
chromosome analysis.interphase,0.0
accidental carbon monoxide poisoning from other sources,0.0
von Willebrand factor.collagen binding activity/von Willebrand factor Ag,0.1
cd22+,0.1
fall from other furniture - other specified places,0.0
hemoglobin x,0.05
blast cells percentage,0.05
prot xl184 w9d1,0.0
u2 small nuclear ribonucleoprotein ab,0.2
wild fern,0.0
mri with 6 sequences or more,0.1
phenelzine sulfate,0.0
flaxseed extract,0.1
diuresis 6-9h,0.0
diphenhydramine,0.0
bhcg reference value,0.0
sheath zero/calibrate,0.0
gb_dmso 1 packaging,0.0
oxygenated hemoglobin saturation percentage,0.05
hiv reverse transcriptase gene mutations detected,0.0
succinylcholine,0.0
3-epi-25-hydroxyvitamin d3,0.05
"lenalidomide, 25 mg capsule",0.1
daily weight,0.05
automatic absolute reticulocyte count,0.05
"urine, alcohol, methyl",0.0
beta globulin fraction concentration,0.1
cycle t2,0.0
extensive o.r. procedures unrelated to principal diagnosis with mcc,0.05
"coronary revascularization with 2 arterial grafts and venous graft with 3 distal anastomoses, through thoracotomy with cpb",0.0
inhalation of gastric contents - site unspecified,0.0
nicardipine,0.05
other motor vehicle traffic accident involving collision on the highway injuring motorcyclist,0.0
lupus anticoagulant two screening tests w reflex,0.1
100% hemolysis control,0.0
vancomycin,0.0
nirmatrelvir + ritonavir - paxlovid,0.0
hemoglobin pattern,0.05
uric acid,0.1
"bronchodual (fenoterol/ipratropium), capsule",0.0
proparacaine,0.0
amcinonide,0.1
"lu psma 617, 1,000 mbq/ml injection",0.0
ptt mix,0.0
chlamydophila pneumoniae igg,0.05
cd10+,0.9
tpa ag ppp ia-mcnc,0.0
creatinine specific gravity,0.05
pressure ulcer #5- drainage,0.0
heparin anti xa,0.05
assist/control,0.0
disease of tricuspid valve,0.0
olanzapine1.25mg(1/2x2.5mg)tab,0.0
nonspecific symptoms unique to infants,0.05
calcitonin concentration,0.05
"difficulty related to an unhappy childhood, unspecified",0.0
methylprednisolone 62.5 mg/ml injectable solution,0.25
free t4,0.05
clpchy trace panel,0.05
screening,0.1
b19 pcr/biopsy,0.1
pressure ulcer #5- wound base,0.0
ly b (lct) series 3,0.05
gastrointestinal hemorrhage with mcc,0.05
amorphous sediment in urine,0.0
pcr flu b / secretion,0.0
alanine,0.0
"placement of a gastric, duodenal, or jejunal tube by esophagogastroduodenoscopy",0.0
cardiogenic shock,0.0
clinical information,0.75
prmag factor ii,0.05
liver fibrosis interpretation,0.0
hct vfr.df bldv,0.0
lactate blood,0.05
prot cl3-06790 included,0.1
copper,0.0
last time taken,0.0
"motor vehicle traffic accident due to loss of control, without collision on the highway, injuring driver of motor vehicle other than motorcycle",0.0
factor viii chromogenic,0.05
equipment,0.0
other antibiotic,0.05
"aspiration of fluid as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0.25
"fall, being carried or supported by others - home",0.0
restraint device (violent),0.0
ursodiol,0.0
"mri of 3 or more segments of the spine and its contents, without intravenous contrast injection",0.1
sanger sequencing for point mutation detection,0.05
carboxyhemoglobin,0.0
consult / referral to comprehensive breast center,0.0
serine protease,0.05
packed erythrocytes units available,0.0
Calcium.ionized/Calcium.total,0.05
follitropin,0.0
anti m2 mitochondrial ab - igg,0.1
ticagrelor,0.0
aspirin / oxycodone hydrochloride / oxycodone terephthalate,0.0
rozerem,0.0
lymphocytic choriomeningitis virus igg,0.05
"1,3 beta glucan",0.0
anion gap,0.05
non-traumatic intracerebral hematoma evacuation by craniotomy,0.0
anti-nf 186 antibodies,0.25
bictegravir / emtricitabine / tenofovir alafenamide,0.0
"buprenorphine screen, urine",0.0
flecainide,0.0
"closure of spina bifida with myelomeningocele, via posterior approach",0.0
baclofen 10 mg oral tablet,0.0
"surfactant deficiency, congenital protein",0.0
liquid amylase,0.0
urinary creatinine and magnesium per deciliter,0.0
predicted glomerular filtration rate,0.05
serum chloride concentration,0.05
threonine,0.0
matutes score,0.05
"bilateral total arthrectomy and/or posterior osteotomy for rigid spinal deformity with arthrodesis and instrumental correction, on 10 or more vertebrae, via posterior approach",0.05
complementary conclusion,0.0
microscopic observation,0.1
"macrogol (generic forlax 4 g), sachet (pediatric use only)",0.0
self-inflicted injury by unspecified means - home,0.0
250 ml glucose 100 mg/ml injection,0.0
total carnitine,0.05
consult / referral to vascular surgery,0.05
mature basophils percentage,0.05
laparoscopic posterior hysteropexy [promontofixation],0.0
"destruction of several foci and/or interruption of several ventricular arrhythmogenic circuits with radiofrequency current, by transcutaneous vascular route",0.0
collagen crosslinked n-telopeptide,0.1
Latex recombinant (rHev b) 5 IgE,0.05
other laboratory controls,0.05
"catheter,external",0.0
mutated gck gene,0.0
"pedal cycle driver injured in noncollision transport accident in traffic accident, subsequent encounter",0.0
bee rapid api 214 square meters,0.0
arctic sun/alsius set temp,0.0
"recanalization of an upper limb artery with placement of a covered stent, via transcutaneous arterial route",0.05
benzodiazepines,0.0
14 g phlebitis scale,0.05
acetazolamide 250 mg oral tablet,0.0
gpiiia (y2/51),0.1
"insulin humulin nph, cart",0.0
transferrin,0.05
jc virus dna,0.05
urea dial 3,0.0
other deficiency anemia,0.05
pnn flaer-/cd24- (types 2 and 3),0.0
mid-cell percentage - predicted,0.0
serum collected on,0.0
cd2 cells nfr bld,0.05
blood product unit id,0.0
HIV 2 gp36 Ab,0.0
dry pellet packaging,0.0
aspartate,0.0
hemoglobin a1c test - differential cell count type,0.05
dexcom g6    mis tra,0.0
"coronary revascularization with 2 arterial grafts and 2 distal anastomoses, through thoracotomy with cpb",0.0
"other urethral stricture, male, unspecified site",0.0
normoblasts nfr mar manual,0.0
other bowel diagnostic procedures,0.0
"calcium heparin (generic calciparine), 5,000 iu/0.2 ml injection",0.05
g6pd/pk ratio,0.0
"t(9;22)(q34.1;q11)(abl1,bcr) b2a2+b3a2 fusion transcript/control transcript (international scale)",0.0
sodium ur tp,0.0
factor xii 1/10,0.0
screening for other and unspecified deficiency anemia,0.05
knee disarticulation,0.05
carboxy tetrahydrocannabinol,0.05
pbiom receptor,0.05
one touch suresoft lancing dev/gent,0.0
ana test result,0.1
"replacement of the ascending thoracic aorta and the horizontal aorta without replacement of the aortic valve, with reimplantation of the coronary arteries, by thoracotomy with cpb",0.0
"resection of a cervical rib, via supraclavicular approach",0.0
pathology findings,0.1
"hand or wrist procedures, except major thumb or joint procedures with cc/mcc",0.2
