desc,gpt4
magnesium chloride / potassium chloride / sodium acetate / sodium chloride / sodium gluconate,0.1
zinc sulfate 220 mg oral capsule,0.1
1000 ml glucose 50 mg/ml / potassium chloride 0.04 meq/ml / sodium chloride 9 mg/ml injection,0.1
1000 ml glucose 50 mg/ml / sodium chloride 9 mg/ml injection,0.1
sodium phosphate,0.1
1000 ml sodium chloride 9 mg/ml injection,0.05
calcium chloride / lactate / potassium chloride / sodium chloride,0.05
citric acid / simethicone / sodium bicarbonate,0.1
potassium chloride 20 meq powder for oral solution,0.1
30 ml sodium chloride 234 mg/ml injection,0.05
chromic chloride / copper sulfate / manganese sulfate / zinc sulfate,0.05
calcium chloride / fibrinogen / fibrinolysis inhibitor / thrombin,0.0
kay ciel,0.0
calcium carbonate / magnesium oxide / zinc sulfate,0.1
10 ml potassium chloride 2 meq/ml injection,0.05
benzyl alcohol / sodium chloride,0.0
sodium chloride 1000 mg oral tablet,0.05
100 ml sodium chloride 9 mg/ml injection,0.05
50 ml potassium chloride 0.4 meq/ml injection,0.05
chromous chloride / copper sulfate / manganese chloride / zinc chloride,0.0
sodium chloride nasal product,0.0
10 ml calcium chloride 100 mg/ml prefilled syringe,0.0
50 ml sodium bicarbonate 84 mg/ml injection,0.05
zinc chloride,0.0
citric acid / potassium bicarbonate / sodium bicarbonate,0.05
golytely,0.1
dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin b 12 / zinc sulfate,0.1
intraoperative colonoscopy,0.25
nicotine polacrilex,0.0
ptyr240cys,0.0
pala80pro,0.0
pala154thr,0.0
"resistance to other antibiotics related to vancomycin, infection situation",0.1
admission for suspected myocardial infarction,0.0
a1 microglob urine,0.05
temporary authorization for use,0.0
microcrystal arthropathy in hyperparathyroidism (e21-$),0.05
"sodium alginate+sodium bicarbonate 250 mg+133.5 mg/5 ml (gaviscon), oral susp, bottle 250 ml",0.1
"calcium + cholecalciferol 600 mg + 400 iu (natecal vitamin d3), orodispersible tablets",0.05
placement of an intraperitoneal catheter with placement of an implantable subcutaneous infusion system for intraperitoneal insulin therapy,0.1
"midfoot or forefoot amputation or disarticulation, with hindfoot stabilization",0.0
protozoan infection,0.05
serum proteins,0.1
osteoarthrosis,0.0
"dpa physioneal 40, ca=1.25, 2.27% glucose, single pouch luer2. 5l (ref rpb5293r)",0.1
dexrazoxane,0.05
bacterial agents resistant to other antibiotics related to vancomycin,0.1
juvenile rheumatoid arthritis,0.05
"calcium+cholecalciferol 500 mg+400 iu (densical vitamin d3), chewable or sublingual tablets",0.05
"pediaven newborn 1, 115 kcal/250 ml ap-hp, solution for infusion, bi-compartment biofine bag",0.1
pelvic girdle [pelvis] radiography with 1 view and unilateral hip joint radiography with 1 or 2 views,0.05
"placement of an intraperitoneal catheter for peritoneal dialysis, via transcutaneous route",0.05
"parenteral nutrition: oliclinomel n4-550, 1.5 l bag",0.25
"protein, total and protein electrophoresis",0.1
adverse effect: oral contraceptives,0.05
"mental and behavioral disorders due to acute intoxication: volatile solvents, delirium",0.0
alcohol intoxication and exposure - undetermined intent - home,0.0
multidrug-resistant antimicrobial,0.1
systemic sclerosis,0.05
biochemistry,0.0
protime and aptt,0.0
anal wound suture without repair of the external anal sphincter muscle,0.05
c peptide,0.05
"anastomosis between a pancreatic pseudocyst and the stomach [cystogastrostomy], by laparotomy",0.05
"dilation of the path of a percutaneous gastrostomy, with placement of a gastrostomy button",0.1
removal of an implanted infusion system and intraventricular or intracystic cerebral catheter,0.0
"poisoning by psychotropic substances, unspecified - school and public place",0.0
endoscopic removal of stone or foreign body from the bladder,0.0
o.r. procedures for obesity without cc/mcc,0.05
encounter for palliative care,0.1
"placement of a central catheter in 2 different veins for extracorporeal circulation, via a percutaneous route",0.05
apo b,0.01
motorcycle passenger - transport accident - non-collision - off-road,0.0
proteins,0.05
total ablation of pelvic organ reinforcement mesh implant by laparoscopy,0.05
supplement for dental surgical care for a patient with a long-term illness and treated with direct oral anticoagulants [doac] or vitamin k antagonists [vka],0.05
"imaging for interventional radiology or interventional cardiology procedure level 11, performed in an imaging room",0.05
supplement for histopathological diagnosis of tumor lesions,0.05
irradiation of less than 300 cm² in fixed fields by accelerator per fraction of 12 centigrays for beams of 17 to 24.9 mev,0.05
quantitative test for pharmacodynamic agents or allergen provocation test involving a measurement of the reactivity threshold,0.05
resuscitation package level b,0.0
"imaging for interventional radiology or interventional cardiology procedure level 12, performed in an imaging room",0.05
intensive care level 2 package,0.05
supplement for performing an electroencephalography act at home or in a facility without electroencephalographic equipment,0.0
supplement for intrauterine injection of radiological contrast agent or medicinal substance,0.0
performance of an electroencephalography during an endo-thoracic surgery or neurosurgery intervention,0.0
"imaging for interventional radiology or interventional cardiology procedure level 20, performed in an imaging room",0.05
intraoperative somatosensory evoked potential monitoring during spinal surgery,0.0
"single breath, rebreathing, or breath-hold carbon monoxide transfer measurement in the steady state",0.05
resuscitation package level a,0.0
hyperbaric oxygen therapy session,0.05
potassium chloride 10 meq extended release oral tablet,0.1
500 ml sodium chloride 9 mg/ml injection,0.05
k elimination,0.0
triamcinolone,0.2
residual volume measurement supplement during standard spirometry,0.0
intraoperative radiography supplement during an orthopedic or trauma surgery procedure,0.0
"supplement for the use of cinefluorography, in 35 mm during a conventional radiology examination",0.05
blood gas analysis supplement during level 3 pulmonary function testing,0.0
irradiation of less than 300 cm² in fixed fields by accelerator per fraction of 1.2 grays for beams of 17 to 24.9 mev,0.05
intravenous contrast material injection supplement during a radiographic or ct examination,0.1
supplement for intraoperative sampling and placement of bone autograft away from the surgical site,0.0
irradiation of less than 300 cm² in fixed fields by accelerator per fraction of 2 grays for beams of 5 to 7.9 mev,0.05
irradiation of less than 300 cm² in fixed fields by accelerator per fraction of 20 centigrays for beams of 5 to 7.9 mev,0.05
supplement for use of individual restraints,0.0
colposcopy completion supplement,0.0
"sodium phosphate / sodium phosphate, monobasic",0.05
irradiation in cyclotron therapy by accelerator in fractions of 20 centigrays for beams of 5 to 7.9 mev,0.05
ammonium chloride,0.05
sodium bicarbonate 650 mg oral tablet,0.05
"supplement for the performance of a radiological examination by a mountain doctor during the diagnostic and therapeutic management of a traumatic bone and joint, musculotendinous, or soft tissue injury at the same time.",0.0
contrast agent injection supplement for multiple intervertebral discography,0.05
hyperbaric treatment with doctor outside the chamber,0.05
participation of a second surgeon during a cardiac surgery act,0.0
"attempted angioplasty of a coronary vessel, subclavian artery, visceral or peripheral, in case of failure to cross the stenosis",0.0
calcium chloride / glucose / lactate / magnesium chloride / sodium chloride,0.05
potassium chloride / sodium chloride,0.05
potassium lactate,0.05
colyte,0.1
clinimix e 4.25/5,0.0
oral aphthae,0.1
tpmt genotyping (thiopurine methyltransferase),0.1
xifaxan,0.2
adverse effect: psychostimulants subject to abuse,0.0
"water for injection (labo lavoisier), solution for injection preparation, bottle 250 ml",0.0
"adverse effect: barbiturates, nec",0.05
"calcium+cholecalciferol 500 mg+400 iu (calcium vitamin d3 lab arrow), chewable or lozenge tablets",0.05
elastic band ligation of hemorrhoids,0.05
self-poisoning by alcohol and exposure to alcohol - school and public place,0.0
adverse effect: oxazolidinediones,0.05
sarcoidosis,0.05
typing,0.0
bethanechol,0.05
cystic kidney disease,0.05
removal of a ureteral stent by retrograde endoscopy,0.05
percutaneous removal of a simple renal calculus,0.0
lumbar ureteral stone removal by laparoscopy or retroperitoneoscopy,0.05
obesity,0.05
potassium gluconate,0.1
title,0.0
calcium polycarbophil,0.1
differential (manual),0.05
lymphosarcoma,0.05
viral hepatitis,0.05
cyclophosphamide,0.1
w.nile pcr/plasma,0.05
ceruloplasmin,0.05
vancomycin 250mg 5ml susp,0.1
"stool examination, qualitative",0.2
supplement for the use of a recording and verification system of parameters,0.0
contact radiotherapy treatment protocol for malignant disease,0.0
"imaging for interventional radiology or interventional cardiology procedure level 5, performed in an imaging room",0.0
intraoperative blood salvage supplement,0.0
"diagnostic and therapeutic management at the same time of a traumatic bone-joint, musculotendinous, or soft tissue lesion",0.0
catheterization and injection of radiological contrast agent into the lacrimal ducts supplement,0.0
contrast medium injection supplement for intervertebral discography,0.05
supplement for intraoperative harvesting of saphenous vein autograft,0.0
radiological guidance,0.1
sodium glycerophosphate,0.05
Erythrocyte morphology,0.05
pain,0.1
tiopronin,0.05
purpura and other hemorrhagic conditions,0.1
coronary artery bypass graft (cabg),0.0
cachexia,0.25
trihexyphenidyl,0.01
dacarbazine,0.05
oral rehydration solutions (ors),0.25
027-north american pulsed field type 1-binary toxin positive strain,0.1
lesions of stomach and duodenum,0.1
abdominal hernia,0.05
"inflammatory disease of cervix, vagina, and vulva",0.0
other disorders of soft tissues,0.05
nontraumatic compartment syndrome,0.05
congenital anomalies of stomach,0.05
stomatitis and mucositis,0.1
disorders of bilirubin excretion,0.1
polyphagia,0.1
organic acids,0.1
succinate,0.0
umbilical hernia,0.05
arthropod-borne diseases,0.0
congenital anomalies of peripheral vascular system,0.0
Microorganism identified,0.2
other and unspecified congenital anomalies,0.05
inguinal hernia,0.05
adult failure to thrive,0.25
fructose,0.05
stomatitis and mucositis (ulcerative),0.1
reducing substances,0.1
alpha ketoglutarate,0.05
sucrose,0.0
noninfectious disorders of lymphatic channels,0.1
malignant neoplasm of retroperitoneum and peritoneum,0.05
kwashiorkor,0.05
side-viewing duodenoscopy,0.1
"diversion ileocolostomy [ileocolic anastomosis without intestinal resection], by laparotomy",0.75
malignant neoplasm of gallbladder and extrahepatic bile ducts,0.0
"therapeutic duodenotomy or partial duodenectomy, by laparotomy",0.2
laparoscopic repair of small intestine perforation wound,0.25
exploratory duodenotomy via laparotomy,0.1
"suturing of wound or perforation of small intestine, by laparotomy",0.75
"diversion of duodenal and biliopancreatic secretions by reconstruction of the assembly after gastrectomy [duodenal diversion], by laparotomy",0.1
"organ or tissue replaced by transplant, intestines",0.2
malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum,0.05
"duodenoduodenal anastomosis for congenital atresia or stenosis of the duodenum, by laparotomy",0.1
"secondary restoration of digestive continuity after colectomy, by laparotomy",0.25
"pre-birth pediatric assistance on call by the practitioner in charge of the delivery for a neonatal risk situation, with a report being made",0.0
micturating study supplement during a urethrocystography,0.0
"partial cystectomy with ureterovesical reimplantation, by laparotomy",0.05
autologous breast reconstruction with pedicled musculocutaneous flap from the autologous latissimus dorsi muscle [ald [autologous latissimus dorsi]] without placement of a prosthetic implant,0.0
arthritis in the course of other viral diseases - knee joint,0.05
6-aminocaproic acid,0.05
potassium iodide,0.01
cirrhosis of liver without mention of alcohol,0.05
maprotiline,0.0
laboratory - chemistry and hematology,0.1
renal failure,0.05
telithromycin,0.1
istat  specimen type,0.0
demeclocycline,0.1
necroinflammatory activity interpretation,0.2
oxybutynin,0.05
"resection of adhesions and/or peritoneal bands for acute intestinal obstruction, by laparotomy",0.3
"self-poisoning by narcotics, psychodysleptics nec - collective institution",0.0
postinfectious arthropathy in diseases classified elsewhere - other joints,0.1
hematology lab nc,0.05
cellcept,0.1
cystic fibrosis,0.05
hemarthrosis,0.05
hip synovectomy by arthrotomy with two approaches including a posterior approach,0.0
mononuclear cell collection by cytapheresis for cell therapy,0.05
"anti-platelet antibody test, second tube",0.05
alcohol intoxication and exposure to alcohol (ethanol) - unspecified place,0.05
cd5,0.0
Interleukin 10,0.25
reticulin ab,0.1
vasoactive intestinal peptide,0.1
isoleucine/creatinine,0.05
abdominal paracentesis,0.2
adipate/creatinine,0.05
codeine,0.01
fructosamine,0.05
igd,0.0
docusate,0.1
inhibin,0.05
palatinase,0.0
anserine,0.0
contracture of joint,0.0
uiep (group:uiep),0.0
beractant,0.0
stricture and stenosis of esophagus,0.1
chronic bronchitis,0.0
inflammatory and toxic neuropathy,0.1
cutaneous lupus erythematosus,0.05
acute and subacute necrosis of liver,0.05
"maltase, tissue (group:maltase-tiss)",0.01
"base ex, cap, nicu (group:bexcapn)",0.0
rotigotine,0.0
acute reaction to stress,0.05
pecan or hickory nut (carya illinoinensis nut) ige,0.05
acute pericarditis,0.0
norovirus rna,0.1
adenovirus ag,0.05
voltage-gated potassium channel ab,0.05
myringitis,0.0
gangrene,0.05
helicobacter pylori ab,0.1
vancomycin,0.1
osteomyelitis,0.05
entamoeba histolytica ab,0.1
acetylcholine receptor ganglionic neuronal ab,0.05
chronic sinusitis,0.0
babesia duncani ab,0.05
ivermectin,0.0
coccidioides immitis ab,0.05
acetylcholine receptor ab,0.05
tigecycline,0.25
mucus,0.1
myocarditis,0.0
rosacea,0.0
acute tonsillitis,0.0
varicella infection,0.0
neutrophil cytoplasmic ab.classic,0.05
casts,0.0
borrelia burgdorferi ab,0.05
ehrlichia chaffeensis igg,0.05
cervicitis and endocervicitis,0.0
ehrlichia chaffeensis igm,0.05
strongyloides sp igg,0.1
ehrlichia chaffeensis igg+igm,0.05
bronchiectasis,0.05
strongyloides sp ab,0.1
peripheral enthesopathies and allied syndromes,0.05
report status (infectious disease) (group:rsinfd),0.1
acute (transverse) myelitis,0.05
rickettsia spotted fever group igg,0.05
ehrlichia ewingii dna,0.0
other cns infection and poliomyelitis,0.0
giardia lamblia ab,0.1
enthesopathy,0.05
glomerulonephritis,0.05
"vaginal enterocele, congenital or acquired",0.05
"encephalopathy, not elsewhere classified",0.05
mebendazole,0.1
interpretation (parvovirus) (group:parvint),0.0
cervical radiculitis,0.0
schistosoma sp igg,0.05
coxsackievirus b3 ab,0.05
fusarium moniliforme ige,0.05
other disorders of cervical region,0.0
respiratory syncytial virus ag,0.0
acute upper respiratory infections of multiple or unspecified sites,0.0
scleritis and episcleritis,0.05
coxsackievirus b2 ab,0.05
coal tar,0.0
carboprost tromethamine,0.05
sevelamer hydrochloride,0.1
local excision of large intestine lesion (not endoscopic),0.25
gastrin,0.05
connector,0.0
percent immunoglobulin,0.1
resource,0.0
amylase / lipase / protease,0.1
irrigator drain,0.05
drip collector,0.0
amerigel,0.05
rehydrated fecal occult blood test,0.1
leukocyte esterase in urine,0.05
cerave,0.0
reflex culture and sensitivity,0.1
acute dermatitis due to solar radiation,0.0
ramelteon,0.0
elevated carcinoembryonic antigen [cea],0.1
easivent,0.0
lantiseptic,0.0
valve,0.0
allclenz,0.0
hemorrhoidal,0.05
container,0.0
lancet,0.0
boston,0.0
fecal immunochemical test 1 of 1,0.2
fecal immunochemical test #1 of 1,0.2
fecal immunochemical test third specimen,0.1
fecal immunochemical test second specimen,0.1
toxoplasma gondii igg,0.05
"conjunctivitis, infectious",0.0
west nile virus igm,0.05
labyrinthitis,0.0
"other diseases of respiratory system, nec",0.0
sialoadenitis,0.05
chronic inflammatory pelvic disease,0.1
neisseria gonorrhoeae rrna,0.0
gamma interferon background,0.1
magaldrate,0.1
acitretin,0.1
ciprofloxacin / hydrocortisone,0.25
Transferrin.carbohydrate deficient panel,0.1
immune complex,0.1
upper gastrointestinal congenital anomalies,0.1
specimen source,0.1
reticulin iga,0.1
fasciitis,0.05
cramp of limb,0.05
"Rat epithelium, serum proteins + urine proteins IgE",0.05
Rabbit epithelium IgE,0.05
Allergen.miscellaneous Ab.IgE.RAST class,0.05
Beta lactoglobulin IgE,0.1
variant lymphocytes,0.1
circumscribed scleroderma,0.05
polymyalgia rheumatica,0.05
laxity of ligament or hypermobility syndrome,0.05
Sporobolomyces roseus IgE,0.05
rasburicase,0.0
ill-defined descriptions and complications of heart disease,0.0
succimer,0.05
Rhizopus nigricans IgE,0.05
primary/intrinsic cardiomyopathies,0.0
Red Kidney Bean IgE,0.1
Mucor racemosus IgE,0.05
broccoli (brassica oleracea var italica) ige,0.05
Cabbage (Brassica oleracea var capitata) IgE,0.05
lactalbumin alpha ige,0.05
Rhodotorula spp IgE,0.05
botrytis cinerea ige,0.0
polyarteritis nodosa,0.05
Trichinella spiralis Ab,0.1
coxsackievirus a9 ab,0.05
drvvt,0.0
bursitis disorders,0.05
Toxocara canis Ab,0.05
Norovirus genogroup II RNA,0.1
Yersinia sp IgG,0.2
Staphylococcus aureus enterotoxin B IgE,0.1
Yersinia sp IgA,0.2
Cranberry (Vaccinium oxycoccos) IgE,0.05
Curvularia IgE,0.05
entamoeba histolytica igg,0.1
Eastern equine encephalitis virus IgG and IgM,0.0
Staphylococcus aureus enterotoxin A (sea) IgE,0.1
Taenia solium larva IgG,0.05
lymphocytic choriomeningitis virus igm,0.05
lymphocytic choriomeningitis virus igg,0.05
Endomysium IgG,0.1
escherichia coli asparaginase ii,0.05
Yersinia sp IgM,0.2
cytomegalovirus igg,0.05
ribonucleoprotein extractable nuclear igg,0.05
Gliadin peptide IgA,0.2
canakinumab,0.25
coal tar topical product,0.1
Gliadin peptide IgG,0.2
helicobacter pylori igm,0.05
clotrimazole,0.0
metronidazole topical product,0.1
smog enema,0.05
dysport,0.0
environmental culture,0.05
peritoneal fluid differential,0.1
abo/rh,0.0
ibd sgi diagnostic,0.85
fecal fat,0.25
=d5lr,0.0
egd,0.1
protocol communication 2,0.0
vodka,0.0
=enalaprilat,0.0
Suberate/Creatinine,0.05
nocharge,0.0
insufficient info to post chrg,0.0
religious institution as the place of occurrence of the external cause,0.0
select cells - enzyme,0.05
"gastro-esophageal reflux disease with esophagitis, without bleeding",0.05
"gastro-esophageal reflux disease with esophagitis, with bleeding",0.05
hereditary pancreatitis (mdx),0.05
eli-pra screen,0.0
"immune effector cell-associated neurotoxicity syndrome, grade 1",0.05
garden or yard of unspecified non-institutional (private) residence as the place of occurrence of the external cause,0.0
rei protocol,0.05
cyclical vomiting syndrome unrelated to migraine,0.05
rpr reactivity,0.0
"lytes(na,k,cl,co2)",0.1
"removal of other organ (partial) (total) causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation",0.1
rapid interior plt sufficiency,0.05
"surgical operation with anastomosis, bypass, or graft, with natural or artificial tissues used as implant causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation",0.2
"norovirus rna, rt-pcr",0.1
mayo clinic result,0.0
comment culture campylobacter,0.1
report,0.0
other digestive system complications,0.5
entamoeba histolytica,0.05
rpr titer,0.01
other cholangitis,0.05
chlamydia trachomatis iga,0.05
=vancomycin,0.2
enteroaggregative escherichia coli polymerase chain reaction,0.2
"acute appendicitis with perforation and localized peritonitis, with abscess",0.05
upper respiratory allergy region 1,0.0
echovirus 7 ab,0.05
"acute appendicitis with perforation and localized peritonitis, without abscess",0.05
california encephalitis virus igg,0.05
rotavirus polymerase chain reaction,0.1
"acute appendicitis with localized peritonitis, without perforation or gangrene",0.1
california encephalitis virus igm,0.05
limbic encephalitis 1 immunoglobulin g,0.05
=lidocaine1%regional,0.01
clostridium difficile 027-north american pulsed field type 1-binary toxin producing,0.1
=lidocaine2%regional,0.05
echovirus 11 ab,0.05
osteo/rheum medication authorization,0.05
ige  allergen pecan,0.05
neutral maltase,0.05
ige allergen crab,0.1
ipres,0.0
neo irt external,0.05
epres,0.0
poc sed rate,0.1
rals comment,0.0
nil rflx,0.0
reticulocytes.immature/reticulocytes.total,0.05
arg external,0.0
galt external,0.0
erythromycin,0.1
camphor,0.0
ige allergen clam,0.05
poc act celite,0.0
ige allergen helminthospore,0.05
creatine,0.05
impetigo,0.0
val external,0.0
ige allergen ovalbumin,0.05
epithelial cells,0.1
wash motility,0.1
torticollis,0.0
poc creatinine,0.05
ige allergen latex,0.0
protein/creatinine,0.05
codeine quantitative,0.01
ige  allergen tilapia,0.05
variant lymph,0.05
dil russell vip venom conf,0.0
percent relative ab - class i lung,0.0
blood lysosomal acid lipase (lal) emzyme,0.05
hla class i control cutoff,0.0
gran type ii - partial flaer/cd24 deficiency,0.05
donath-landsteiner %,0.0
acute bronchitis and bronchiolitis,0.0
gran type iii - complete flaer/cd24 deficiency,0.05
chronic pharyngitis and nasopharyngitis,0.0
inulin / lactobacillus rhamnosus gg,0.1
chronic passive congestion of liver,0.05
amylase- and endopeptidase- and pancreatic lipase-containing product,0.1
absolute retic,0.05
other,0.0
reticulocytes,0.05
keratoconjunctivitis,0.01
keratitis,0.0
aortic valve disease,0.0
otitis media,0.0
carcinoembryonic ag,0.05
inr,0.0
infections specific to the perinatal period,0.0
"conjunctivitis, noninfectious",0.0
ectopic pregnancy,0.0
gram positive septicemia,0.05
"thoracic or lumbosacral neuritis or radiculitis, unspecified",0.05
orchitis and epididymitis,0.05
transplant liver portal inflammation,0.1
hyperemesis gravidarum,0.05
magnesium aspartate / potassium aspartate,0.05
citric acid / potassium citrate / sodium citrate,0.05
dodecyl sulfate / oxyquinoline,0.05
dermatomyositis,0.05
dyspepsia and other specified disorders of function of stomach,0.15
citric acid / potassium citrate,0.05
acetic acid / hydrocortisone,0.1
viral hepatitis a,0.0
lymphocyte,0.1
pityriasis,0.05
salicylic acid / sulfur,0.05
infection with drug-resistant microorganisms,0.1
diseases of esophagus,0.05
rheumatoid factor,0.05
renal osteodystrophy,0.05
food and fluid,0.1
stool management,0.2
stool consistency,0.1
creon,0.1
spiriva,0.0
diet type,0.1
pan culture,0.05
bowel sounds,0.1
procrit,0.01
foley,0.0
d5ns,0.0
peco2,0.0
c. diff pcr,0.1
bisac-evac,0.05
multi lumen,0.1
rle color,0.0
d5lr,0.0
catapres,0.0
endoscopy,0.25
"creatinine, ascites",0.1
gi #2 tube drainage,0.1
rle temp,0.05
rozerem,0.0
gi ph,0.1
constitutional,0.05
piggyback,0.0
cvl biopatch,0.0
rfxucu,0.0
cco pac,0.0
dilantin,0.0
diovan,0.0
intralipid,0.1
vented,0.0
dialysate fluid,0.0
resistance exp,0.0
oral gastric,0.1
beneprotein,0.1
renagel,0.0
aggrenox,0.0
or ebl,0.0
d-vi-sol,0.05
major gastrointestinal disorders and peritoneal infections with cc,0.25
activity intolerance  ncp - problem resolved,0.1
respiratory infections and inflammations with mcc,0.05
activity intolerance ncp - plan revised,0.1
ric infiltration scale,0.0
merrem,0.0
emend injection,0.1
cam-icu rass loc,0.05
heent,0.0
ett re-taped,0.0
sitter,0.0
multi lumen site appear,0.1
ett mark (cm),0.0
remeron,0.0
ery-tab,0.1
engerix-b,0.0
ectopy type 1,0.0
"blood, occult",0.1
invanz,0.0
crestor,0.0
stool color,0.1
sustiva,0.0
"readi-cat 2, 2.1% oral suspension",0.1
ranexa,0.0
rue sensation,0.0
altered skin integrity ncp - problem resolved,0.1
isentress,0.0
barium sulfate 20 mg in 1 ml oral suspension [readi-cat 2 banana smoothie],0.2
less restrictive measures,0.0
colcrys,0.1
"radiological procedure and radiotherapy as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure",0.05
"extreme immaturity or respiratory distress syndrome, neonate",0.0
epivir,0.0
bis index range,0.0
nasogastric,0.1
gi #1 intub site,0.1
ostomy (output),0.25
effer-k,0.0
lymphs,0.1
gi #3 intub site,0.05
gi #2 intub site,0.05
response,0.85
spont rr,0.0
rbc,0.0
pericardial,0.0
assistance,0.0
wbc,0.05
cdt027,0.0
stool guaiac,0.1
cardiovascular,0.0
bath,0.0
i,0.0
l,0.0
acute osteomyelitis,0.0
veletri,0.0
void,0.0
colostomy status,0.1
bacteremia,0.1
septicemia & disseminated infections,0.1
infectious and parasitic diseases with o.r. procedures with mcc,0.2
gastrointestinal hemorrhage with cc,0.25
other digestive system diagnoses with mcc,0.3
gastrointestinal hemorrhage with mcc,0.25
"rbc, ascites",0.1
abdominal - (gi / hepatic / renal),0.25
fever and inflammatory conditions,0.65
restless legs syndrome,0.05
viral hepatitis c,0.0
cellulitis with mcc,0.05
trans esophageal echo,0.0
intracerebral hemorrhage,0.0
viral hepatitis b,0.0
transitional epithelial cells,0.05
other upper respiratory disease,0.0
neisseria gonorrhoeae,0.0
disorders of the biliary tract with cc,0.05
gastrointestinal obstruction without cc/mcc,0.25
disorders of the biliary tract with mcc,0.05
kidney and urinary tract infections with mcc,0.05
urinary complications nec,0.05
renal epithelial cells,0.05
t tube,0.1
solu-cortef,0.2
clotrimazole 10 mg oral lozenge,0.0
clotrimazole 10 mg/ml topical cream,0.0
vibramycin,0.1
doxy,0.0
doxycycline hyclate 100 mg oral capsule,0.05
olanzapine 5 mg disintegrating oral tablet,0.0
chemotherapy without acute leukemia as secondary diagnosis with cc,0.05
leucovorin 100 mg injection,0.1
cortef,0.1
presence of right artificial knee joint,0.0
disorders of pancreas except malignancy without cc/mcc,0.05
absolute lymphocyte count,0.1
endoscopic retrograde cannulation of pancreas (ercp),0.1
imipenem/cilastatin,0.1
miralax,0.1
other respiratory system diagnoses without mcc,0.0
1 ml ketorolac tromethamine 15 mg/ml injection,0.05
indomethacin 25 mg oral capsule,0.1
revision of hip or knee replacement with mcc,0.0
iv/saline lock,0.05
acid maltase,0.05
stool chemistry,0.1
nc ech immuno,0.05
research team,0.0
enteral nutrition: water,0.1
inflammatory protein,0.2
laparoscopic rectopexy,0.1
creator,0.0
rennes station,0.0
crb inclusion,0.0
fecal ionophore,0.05
e102 chien rcanf2,0.0
sector/area,0.0
fwill rag elisa,0.0
fecal nitrogen,0.2
Codeine IgE,0.0
spn pcr stool,0.1
Escherichia coli DNA,0.1
villejuif,0.0
"repair of substance loss by local or regional muscle or musculocutaneous flap, with anatomical vascular or vasculonervous pedicle, dissected as an island",0.05
fecal blood. positive,0.25
xmean fl ema patient 1,0.0
eastern information,0.0
com enr sang,0.1
stercobilin feces,0.1
heosp,0.0
lyon site (1biom),0.0
high-dose ionophore,0.05
celiac m title,0.1
caryo-renew trace,0.0
digestive organ involvement in diseases classified elsewhere,0.25
residual disease,0.1
"anatomopathological examination of a resection specimen of an anatomical structure in several fragments differentiated by the sampler, with examination of the margins or resection edges.",0.25
montpellier,0.0
reperfused myocardium,0.0
"search for an infectious or inflammatory focus by injection of labeled antibody or peptide, or nonspecific radioisotopic tracer",0.1
curie (ci),0.0
vomiting,0.25
presence of,0.0
Delta aminolevulinate,0.05
rotavirus/adenovirus pcr,0.1
snail,0.0
shrimp,0.0
bell pepper,0.0
v toulouse (1purp),0.0
probe,0.0
adenovirus/enteric cytopathogenic human orphan (echo) virus pcr,0.1
Hepatitis E virus RNA,0.05
fecal elastase,0.1
iridocyclitis in infectious and parasitic diseases classified elsewhere,0.05
astrovirus/e. coli pcr,0.1
urethritis in diseases classified elsewhere,0.05
retrobulbar neuritis in diseases classified elsewhere,0.0
ebv igg ebna,0.05
anti-endomysial iga antibodies,0.2
enterobacterial spondylitis - unspecified vertebral location,0.1
cytomegalovirus cholangitis,0.05
mediterranean fever,0.1
Echinococcus sp IgG,0.05
norovirus ii pcr,0.1
encephalopathy in diseases classified elsewhere,0.05
small bowel radiography with contrast medium administered through a nasoduodenal tube [enteroclysis],0.85
anti-ccp antibody test,0.05
interleukin 6 il6 - serum,0.1
miconazole,0.0
capsaicin / lidocaine / menthol / methyl salicylate,0.05
"oxybuprocaine, 1.6 mg single-dose eye drops",0.0
5 ml lidocaine hydrochloride 20 mg/ml prefilled syringe,0.05
lidocaine topical product,0.05
proparacaine hydrochloride 5 mg/ml ophthalmic solution,0.0
lidocaine / menthol,0.05
"imaging for interventional radiology or interventional cardiology procedure level 17, performed in an imaging room",0.0
cd20 normal control percent,0.0
cd19 normal control percent,0.0
cd3 normal control percent,0.0
cd2 normal control percent,0.0
cd16 normal control percent,0.0
cd3+ti gd percent,0.05
cd3+cd4:cd3+cd8 ratio normal control,0.05
dexpanthenol,0.05
calcium carbonate,0.05
trandolapril,0.0
moexipril,0.0
ramipril,0.0
enalapril maleate 5 mg oral tablet,0.0
lisinopril 20 mg oral tablet,0.0
lisinopril 5 mg oral tablet,0.0
"zofenil (zofenopril) 15 mg, tablet",0.0
"tanatril (imidapril) 10 mg, tab",0.0
enalapril maleate 10 mg oral tablet,0.0
lisinopril 10 mg oral tablet,0.0
quinapril,0.0
"cilazapril 2.5 mg teva, tablets",0.0
captopril 25 mg oral tablet,0.0
accupril,0.0
