desc,gpt4
removal of an implanted infusion system and intraventricular or intracystic cerebral catheter,0.0
erythrocyte pyruvate kinase,0.1
intraoperative transesophageal echocardiography and doppler of the heart and intrathoracic vessels for monitoring of cardiocirculatory failure following cardiopulmonary bypass.,0.05
"excision of lesion or stripping of the mucosa of the glottic plane, by direct laryngoscopy without laser",0.0
other traumatic heart injuries without open thoracic wound,0.0
"poisoning by psychotropic substances, unspecified - school and public place",0.0
"extrarenal purification by hemodialysis, hemodiafiltration, or continuous hemofiltration for acute renal failure, per 24 hours",0.1
"conjunctival disinsertion at the limbus [peritomy], without autograft",0.0
"midfoot or forefoot amputation or disarticulation, with hindfoot stabilization",0.85
"excision of a heart tumor, by thoracotomy with cpb",0.0
vascular disorders of kidney/hypertrophy,0.75
"gastric fluid aspiration by tubing, without pharmacological test",0.05
"mumps virus vaccine live, jeryl lynn strain",0.0
"sequential transplantation of both lungs, by thoracotomy without cpb",0.0
fgf-23 intact,0.1
"prolonged or resumed circulatory support by extracorporeal circulation in the operating room at the end of a cardiovascular procedure, for more than half an hour",0.05
carcinological histopathological examination of heart tumor resection specimen,0.0
"pediaven g20, 880 kcal/1,000 ml ap-hp, solution for infusion, dual-chamber biofine bag",0.1
"continuous intravenous injection of dobutamine or dopamine at a rate greater than 8 micrograms per kilogram per minute [µg/kg/min], of epinephrine or norepinephrine outside the neonatal period, per 24 hours",0.05
personal history of female genital mutilation,0.0
diphtheria-tetanus-pertussis [dtp] vaccination requirement,0.0
hosp. prep: acetylsalicylic acid 5mg capsule,0.05
doppler ultrasound of the digestive vessels,0.05
"left main coronary artery enlargement angioplasty, by thoracotomy with cardiopulmonary bypass",0.05
participation of a second surgeon during a cardiac surgery act,0.0
transcatheter intraluminal dilation of the pulmonary valve orifice without perforation of the atretic valve,0.0
pulmonary perfusion scintigraphy,0.05
"pulseless electrical activity, not elsewhere classified",0.0
"resection or consolidation of an infarcted myocardial zone, by thoracotomy with cpb",0.05
"coronary arteriography with angiography of a coronary bypass without left ventriculography, via transcutaneous arterial route",0.1
primary sclerosing cholangitis,0.05
unilateral or bilateral hip ultrasound of the newborn,0.0
rubella virus vaccine live (wistar ra 27-3 strain),0.0
gradual closure of an omphalocele or gastroschisis,0.0
"foreign body removal or excision of intracardiac vegetation or clot, by thoracotomy with cardiopulmonary bypass",0.0
tracheal stenosis resection and/or dilation session by endoscopy without laser,0.0
extramucosal pyloromyotomy by laparotomy,0.05
portomesenteric vein thrombectomy by laparotomy,0.05
"repair of supravalvular aortic stenosis, by thoracotomy with cardiopulmonary bypass",0.0
"measles virus vaccine live, enders' attenuated edmonston strain",0.0
"homolateral subclavian-axillary bypass, by direct approach",0.05
primary closure of an omphalocele or gastroschisis,0.0
hammer toe (acquired),0.1
autologous breast reconstruction with pedicled musculocutaneous flap from the autologous latissimus dorsi muscle [ald [autologous latissimus dorsi]] without placement of a prosthetic implant,0.0
"horizontal thoracic aorta replacement, by thoracotomy with cpb",0.05
single breech delivery by natural means with extraction in a primipara,0.0
"replacement of the descending thoracic aorta and juxtadiaphragmatic aorta, by thoraco-phreno-laparotomy with cpb",0.05
percutaneous bone drilling or intraosseous injection,0.0
"excision or destruction of arrhythmogenic focus for ventricular tachycardia, by thoracotomy with cardiopulmonary bypass",0.0
bladder evacuation by transient catheterization [evacuative bladder catheterization],0.05
hip disarticulation,0.0
"adverse effect: agents primarily alpha-sympathomimetic, nec",0.1
urate/creat ur-srto,0.1
"water for injection (labo lavoisier), solution for injection preparation, bottle 250 ml",0.01
adenosine deaminase,0.05
creatinine urine,0.25
"coronary revascularization with an arterial graft and venous graft with 3 distal anastomoses, by thoracotomy with cpb",0.1
adverse effect: inhaled anesthetics,0.05
implantation of a permanent pacemaker in the right ventricle via transcutaneous venous route,0.0
unilateral or bilateral transcutaneous ultrasound of the kidney and lumbar region,0.05
fluid overload,0.1
"extrarenal purification by continuous hemodialysis or hemofiltration for acute renal failure in the newborn, per 24 hours",0.05
small bowel radiography with contrast medium administered through a nasoduodenal tube [enteroclysis],0.05
6-minute walk distance on flat ground with monitoring of oxygen saturation by transcutaneous measurement and measurement of useful oxygen flow,0.1
"anti-ma2 antibody, right cerebrospinal fluid",0.05
deoxyhemoglobin/hemoglobin.total,0.1
"anti-ma1 antibody, right cerebrospinal fluid",0.0
"lymphoid leukemia, acute",0.0
bone marrow or stem cell transplant,0.0
human leukocyte antigen - dr,0.05
liver function tests,0.2
placement of a bowel bag in a newborn at birth,0.0
"bedside radiography, 1 or 2 views",0.05
intra-arterial coronary ultrasound and/or doppler ultrasound during a percutaneous vascular procedure,0.1
"suturing of recent wound or rupture of the diaphragm dome, by laparoscopy",0.0
"sodium alginate+sodium bicarbonate 250 mg+133.5 mg/5 ml (gaviscon), oral susp, bottle 250 ml",0.05
"resection of a ventricular wall aneurysm of the heart, by thoracotomy with cpb",0.0
pelvic girdle [pelvis] radiography with 1 view and unilateral hip joint radiography with 1 or 2 views,0.05
mucopolysaccharidosis protocol,0.0
glucose dialysis,0.25
dextrose50%50mlvial,0.2
glucose_tablet,0.25
plasma fatty acids and rbc,0.2
"recurrent and persistent hematuria with minor glomerular abnormalities, iga deposits",0.05
glucose dial 1,0.2
insulin syrg mis 0.3/31g,0.75
glucose dial 3,0.25
repaglinide plasma,0.85
glucose arterial (point of care),0.65
glucose dial 4,0.25
c-peptide with insulin,0.85
canagliflozin / metformin,1.0
glipizide / metformin,1.0
"glucose, random",0.75
adverse effect: insulin and oral hypoglycemics [antidiabetics],1.0
pleural fluid ph,0.05
pleural fluid albumin,0.05
microscopic observation,0.05
midazolam,0.0
borrelia burgdorferi igm,0.0
lysozyme,0.05
deficiency of humoral immunity,0.05
congenital anomalies of face and neck,0.0
other and unspecified coagulation defects,0.05
methotrexate,0.0
intact parathyroid hormone,0.1
adenosine,0.0
volume 1,0.0
"herpesvirus 3, human",0.0
bacterial pneumonia,0.0
cancer of brain,0.0
"1,25-dihydroxyvitamin d",0.1
Dabigatran,0.05
intestinal malabsorption (non-celiac),0.1
Ritonavir,0.1
osmolality,0.2
varicella zoster virus igg,0.05
myelemia,0.0
sars-cov-2 (covid-19) rna,0.0
nmdar subunit 1 ab,0.0
pleural fluid proteins,0.05
volume 3,0.0
pleural ldh/serum ldh,0.05
pleural fluid ldh,0.05
progesterone,0.05
abdominal hernia,0.05
visual disturbances,0.65
adptest conclusion,0.1
lidocaine,0.01
"aftercare following surgery of the circulatory system, nec",0.05
Aspergillus fumigatus DNA,0.0
Coagulation factor XIII activity actual/Normal,0.0
fact xiii act/nor ppp chro,0.0
1-methylhistidine 24 hour urine,0.1
volume 5,0.0
nocturnal pulse ox,0.05
amblyopia,0.0
=oxytocin30units/500ml,0.0
purpura and other hemorrhagic conditions,0.05
ammonia,0.0
viral hepatitis a,0.0
abnormal arterial blood gases,0.1
other disorders of eye,0.25
abnormality of red blood cells,0.2
collar secured plate patch,0.0
galactorrhea,0.05
number commentary,0.0
sequence (group:seq),0.0
consult / referral to vascular surgery,0.2
dextrose 10% in water,0.1
cvs ultra thin lancets,0.85
long-term (current) use of other medications,0.25
cholecalciferol / glucose,0.25
beta hydroxybutyrate comment,0.25
fondaparinux,0.05
cardiac shunt/ heart septal defect,0.05
protoporphyrin,0.05
dermatomycoses,0.05
alopecia,0.05
ebv vca igg urg,0.0
calamine / zinc oxide,0.0
urgent cmv igm,0.05
emergency vca igg index,0.0
"rheumatism, unspecified and fibrositis",0.05
multi lumen,0.0
d-dimer,0.05
cmv igm index urgent,0.0
milk,0.0
histoplasmosis,0.0
enalaprilat,0.1
vascular disorders of skin,0.65
lindane,0.0
"miscellaneous, pleural",0.0
coccidioidomycosis,0.0
vital cap,0.0
erythema nodosum,0.1
ebna igg index urg,0.0
nasal swab,0.05
candidiasis of skin and nails,0.1
digoxin,0.0
side rails,0.0
danazol,0.05
tranylcypromine,0.0
vascular hamartomas and non-neoplastic nevi,0.05
14 gauge site appear,0.0
benign neoplasm of bone and articular cartilage,0.05
hiv indeterminate urgent diagnosis,0.0
"nevus, non-neoplastic",0.0
segmented neutrophil,0.05
ebna igg urg,0.0
high density lipoprotein percentage,0.2
adapter humidifier,0.0
telemedicine visit return,0.1
aortic ectasia,0.05
leptin,0.3
hemogram w/platelet,0.1
rocuronium,0.0
urgent cmv igg,0.05
milk (bottle/breastfeeding),0.0
education topic,0.75
color vision deficiencies,0.05
"infestation (lice, mites)",0.0
cancer of bone and connective tissue,0.0
Toxocara canis Ab,0.05
albendazole,0.0
catheter plug,0.0
Filaria IgG,0.0
chronic obstructive pulmonary disease with mcc,0.05
health care proxy,0.0
cobalt blood,0.0
insulin antibody test,0.25
saccharide,0.1
anti-class ii antibodies,0.05
chronic pain syndrome,0.1
human leukocyte antigen dq2 molecular,0.05
hypoglycemia_protocol,0.25
post-operative day 2,0.0
igg2 level measurement,0.05
redundant type org 2,0.0
fluorescence 2,0.0
human leukocyte antigen dq2 serological equivalent,0.05
hla luminex class ii dsa,0.0
sterilance lde 2,0.0
consult / referral to certified diabetes educator (internal),1.0
30 ml sodium chloride 234 mg/ml injection,0.0
glycophos,0.2
250 ml sodium chloride 9 mg/ml injection,0.0
sodium chloride 0.0769 meq/ml,0.0
vitamin a,0.05
chromous chloride / copper sulfate / manganese chloride / zinc chloride,0.0
calcium chloride,0.0
magnesium chloride / potassium chloride / sodium acetate / sodium chloride / sodium gluconate,0.05
calcium carbonate / magnesium chloride,0.0
calcium chloride / lactate / potassium chloride / sodium chloride,0.0
potassium acetate / potassium bicarbonate / potassium citrate,0.05
potassium chloride 20 meq powder for oral solution,0.1
calcium chloride / glucose / lactate / magnesium chloride / sodium chloride,0.05
citric acid / simethicone / sodium bicarbonate,0.05
50 ml sodium bicarbonate 84 mg/ml injection,0.05
clinimix e 5/15,0.1
calcium chloride 0.0014 meq/ml / potassium chloride 0.004 meq/ml / sodium chloride 0.103 meq/ml / sodium lactate 0.028 meq/ml injectable solution,0.0
20 ml potassium chloride 2 meq/ml injection,0.05
sodium bicarbonate 650 mg oral tablet,0.05
"sodium phosphate / sodium phosphate, monobasic",0.05
calcium chloride / magnesium chloride / potassium chloride / sodium acetate / sodium chloride,0.0
calcium chloride / icodextrin / lactate / magnesium chloride / sodium chloride,0.0
sodium chloride 9 mg/ml injection,0.0
potassium phosphate/sodium phosphate,0.1
ocean brand of sodium chloride,0.0
sodium chloride nasal product,0.0
sodium glycerophosphate,0.1
500 ml magnesium sulfate 40 mg/ml injection,0.0
20 ml sodium acetate 2 meq/ml injection,0.05
50 ml sodium chloride 9 mg/ml injection,0.01
sodium chloride 1000 mg oral tablet,0.0
100 ml potassium chloride 0.1 meq/ml injection,0.05
calcium chloride 0.0014 meq/ml / glucose 50 mg/ml / potassium chloride 0.024 meq/ml / sodium chloride 0.103 meq/ml / sodium lactate 0.028 meq/ml injectable solution,0.1
1000 ml potassium chloride 0.02 meq/ml / sodium chloride 9 mg/ml injection,0.05
10 ml potassium chloride 2 meq/ml injection,0.05
50 ml sodium bicarbonate 84 mg/ml prefilled syringe,0.0
1000 ml glucose 50 mg/ml / sodium chloride 9 mg/ml injection,0.2
10 ml calcium chloride 100 mg/ml prefilled syringe,0.0
benzyl alcohol / sodium chloride,0.0
calcium chloride / fibrinogen / fibrinolysis inhibitor / thrombin,0.0
rate,0.0
time ratio 2,0.0
microalbuminuria,0.85
collection time,0.0
sicca syndrome,0.1
anti-ia2 antibody test,0.2
method,0.0
etco2,0.0
auranofin,0.0
sirolimus,0.05
monocytes,0.1
oxalate,0.05
tacro t 2,0.0
cl/creat ratio t2,0.85
moviprep,0.0
user,0.95
abnormal constituents,0.2
evaluation of peritoneal dialysis dose by multiple blood and dialysate samples,0.05
any requesting ug,0.0
sepsis and sirs,0.05
pathology,0.1
citrate,0.05
"dpa physioneal 40, ca=1.25, 2.27% glucose, single pouch luer2. 5l (ref rpb5293r)",0.1
oxalate/creatinine ratio,0.1
ac uri que /creat,0.1
cystinuria,0.0
Oxalate/Creatinine,0.1
proteins,0.05
cells,0.0
esmolol,0.05
aspirin 325 mg oral tablet,0.05
"postoperative monitoring of a cardiac surgery patient with cpb, level 1",0.05
"dpa nutrineal, 1.1% glucose, single luer bag 2.5l (ref dpb9674r)",0.25
alcoholic liver damage,0.1
crystalluria conclusion,0.1
ammonia 2°c,0.0
pnp2 patient,0.0
neutrophil count,0.1
t2 time,0.0
transfer receiver,0.0
neutrophils,0.05
alternate absolute lymphocyte count,0.05
alpha 2 ur,0.05
lymphocytes,0.05
abnormal results of function study of kidney,0.2
quantitative microalbuminuria test,0.85
ulcerative colitis,0.05
arterial blood gas,0.1
magnesium/calcium,0.1
mononuclear cell collection by cytapheresis for cell therapy,0.05
mycology volume 2,0.0
torsemide,0.1
Cell Fractions/Differential,0.1
other findings,0.1
asphyxia and hypoxemia,0.05
coronary risk profile (q),0.3
abnormal findings on examination of urine,0.3
anti-gad65 antibody test,0.2
herpes simplex,0.0
lower modal number (2),0.0
creatinine microalbumin ratio,0.65
microalbumin-to-creatinine ratio,0.85
2-anti-c,0.0
anti-mi2 antibodies,0.05
monocyte lymphocyte count,0.1
24 hr creatinine,0.1
creatinine random urine test,0.25
treatment parameters 2,0.0
hetastarch,0.0
white blood cell count,0.05
cd34+ viable leukocytes,0.0
lactate t2: lactate threshold 2,0.0
tunneling present #2,0.05
herpes simplex virus type 2,0.0
urine albumin-creatinine ratio,0.85
orotic aciduria type 2,0.05
loperamide hydrochloride 2 mg oral capsule,0.0
"loperamide, 2 mg capsule",0.0
microalbumin excretion rate,0.85
microalbumin to creatinine ratio,0.85
basophils/100 leukocytes,0.05
flutamide,0.0
neutrophil,0.05
automated lymphocyte count,0.05
ph time 2,0.0
retinal screening,0.85
diazepam 2 mg oral tablet,0.0
tolterodine_2_mg_tab,0.1
creatinine and urine albumin measurements in urine sample,0.75
regional enteritis,0.05
gonococcal infections,0.0
decreased white blood cell count,0.1
glutarate,0.05
papaverine,0.0
calculus of kidney,0.05
ventricular fibrillation and flutter,0.05
paroxysmal ventricular tachycardia,0.05
5'-nucleotidase,0.1
breast cancer,0.0
alkalosis,0.05
spo2 desat limit,0.05
glyburide 2.5 mg oral tablet,1.0
xr exam chest 2 views,0.0
hydronephrosis,0.1
hyperplasia of prostate,0.05
glucose-whole blood,0.75
average blood glucose,0.85
poc hemoglobin a1c (glycated),1.0
"malignant neoplasm of kidney, except pelvis",0.05
urinary albumin concentration,0.85
insulinhumanregrecomb250units/2.5ml,0.85
dianeal1.5%dextroselowcaw/lytes2500ml,0.1
pancreatic polypeptide,0.1
glucose elimination,0.25
=glucagon,0.25
glucose fasting blood sugar,0.85
glucose level,0.85
pyruvate 2,0.05
pancreatin,0.1
mutation 2,0.1
neurofibromatosis 2,0.0
blood glucose test strips,0.85
diabetic educator nc,0.85
type 1,0.0
type 3,0.0
blood glucose level t3,0.25
"malnutrition-related diabetes mellitus, with other specified complications",0.85
"malnutrition-related diabetes mellitus, coma",0.85
heparin-induced thrombocytopenia type 2,0.05
blood glucose test t4,0.25
glucose fasting t1c,0.85
ett type,0.0
boost glucose control (full),0.85
glucose fasting t13,0.75
bolus if hyperglycemia >2.5g/l - insulin pump (novorapid),0.85
amiloride,0.1
bioch nutri (1purp),0.1
com enr bio spe,0.0
triacylglycerol lipase,0.1
"postoperative monitoring of a cardiac surgery patient with cpb, level 2",0.05
other cardiomyopathy,0.1
"potassium canrenoate - soludactone, 100 mg/2 ml injection",0.05
granulocytes,0.1
neutrophils/100 leukocytes,0.05
lymphocytes/100 leukocytes,0.05
insulin pump self administered,0.75
ofloxacin,0.0
tetracycline,0.0
nebivolol,0.1
trazodone,0.0
miconazole,0.05
nephrocaps,0.1
"heparin sodium, porcine 1000 unt/ml injectable solution",0.05
ascorbic acid / ferrous sulfate / folic acid,0.05
mannitol,0.1
ascorbic acid / beta carotene / cuprous oxide / lutein / sodium selenate / vitamin e / zinc oxide,0.1
ascorbic acid / cranberry preparation / lactobacillus sporogenes,0.05
ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine,0.1
cysteamine,0.0
ascorbic acid 500 mg oral tablet,0.05
riboflavin,0.05
cyclosporine,0.05
Urea/Creatinine,0.1
ascorbic acid / beta carotene / calcium carbonate / cholecalciferol / cupric oxide / docusate / folic acid / iron carbonyl / magnesium oxide / niacinamide / pyridoxine / riboflavin / thiamine / vitamin b12 / vitamin e / zinc oxide,0.05
immature granulocytes,0.05
ascorbic acid / d-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12,0.1
"cyclosporine, modified",0.1
calcium.ionized,0.05
oxygen saturation,0.05
hct vfr.df bldv,0.0
occult blood panel,0.05
bicarbonates,0.1
ph temp adj bldc,0.0
methemoglobin,0.05
patient temperature,0.0
Urea nitrogen/Creatinine,0.1
carboxyhemoglobin,0.05
hepatitis c virus igg,0.05
total nk percent,0.0
cd56 percent,0.0
cd3+cd8 percent,0.05
ra+cd62l+cd4 percent,0.05
ra + cd62l + cd8mm,0.0
cd45ra+cd3 percent,0.0
ra+cd62l+cd4 mm,0.05
cd3+cd8 mm,0.05
cd16 percent,0.0
ra+cd62l+cd3 mm,0.0
cd45ra+cd3 mm,0.0
cd3+cd4 percent,0.05
cd3 percent,0.0
cd3+cd4 mm,0.05
cd2 mm,0.0
cd3 mm,0.0
cd3+ti ab percent,0.05
cd3+ti ab mm,0.0
cd20 percent,0.0
cd45ro/ra+cd3 mm,0.0
cd45ro+cd3 mm,0.05
total nk mm,0.0
cd56 mm,0.0
cd16 mm,0.0
ra+cd62l+cd3 percent,0.05
cd3+cd4:cd3+cd8 ratio,0.05
cd10 normal control percent,0.0
cd45ro/ra+cd3 percent,0.05
patient facs lt#,0.0
cd56 normal control percent,0.0
ra + cd62l + cd8 normal control percent,0.05
cd45ro+cd3 normal control percent,0.0
lymph sum normal control,0.0
cd2 percent,0.0
patient wbc,0.05
patient absolute lymphs,0.1
cd45 mm,0.0
cd20 mm,0.0
cd3+ti gb  mm,0.0
cd45+cd14+ normalcontrol percent,0.0
cd45+cd14+ percent,0.05
saxagliptin,1.0
chlorpropamide,1.0
deoxyhemoglobin,0.1
cd40 normal control percent,0.0
cd3+cd4 normal control percent,0.05
cd3+ti ab normal control percent,0.05
cd45ro/ra+cd3 normal control percent,0.05
total nk normal control percent,0.05
cd20 normal control percent,0.0
cd3 normal control percent,0.05
cd2 normal control percent,0.05
cd19 normal control percent,0.0
cd3+ti gd percent,0.05
cd16 normal control percent,0.0
cd3+cd4:cd3+cd8 ratio normal control,0.05
dizziness and giddiness (light-headedness and vertigo),0.2
lactulose 667 mg/ml oral solution,0.1
dexrazoxane,0.0
lactulose,0.1
venous,0.0
cytomegalovirus,0.05
differential (manual),0.0
lymphosarcoma,0.0
filter,0.0
empagliflozin / metformin,1.0
metformin hydrochloride 850 mg oral tablet,1.0
alcohol withdrawal,0.05
request accuracy,0.85
histamine,0.05
drug and medication abuse rehabilitation,0.0
sucrase,0.05
Acetylcholinesterase,0.0
beta galactosidase,0.05
angiotensin converting enzyme,0.2
plasma adh,0.1
jaundice (not of newborn),0.05
excessive administration of blood or other fluid - transfusion or infusion,0.05
stomatitis and mucositis (ulcerative),0.1
device,0.1
intravenous contrast material injection supplement during a radiographic or ct examination,0.1
biopsy of lesion of the perianal region and/or anal canal,0.05
laboratory examination ordered as part of a routine general medical examination,0.1
"adverse effect: vaccine or biological substance, unspecified",0.05
result,0.85
other laboratory examination,0.2
secondary gingivoalveolar hemostasis following tooth extraction,0.05
r.pcr.m.pneumoliq,0.0
mineral deficiency nec,0.1
abnormal spermatozoa,0.05
cardiopulmonary resuscitation with tracheal intubation outside of a medical-technical unit,0.0
insulin aspart protamine- and insulin aspart-containing product,1.0
"adverse effect: barbiturates, nec",0.05
population(s) gated,0.0
"injection, aflibercept, 1 mg, ziv-aflibercept",0.05
atrial fibrillation,0.1
cancer of prostate,0.0
cirrhosis of liver without mention of alcohol,0.1
biperiden,0.0
dapagliflozin / metformin,1.0
other toe(s) amputation status,0.75
rena-vite rx  tab,0.1
benzocaine / butamben / tetracaine,0.0
lidocaine 0.05 mg/mg medicated patch,0.0
pramoxine / zinc oxide,0.0
ptt,0.0
advair,0.0
cholecalciferol 0.025 mg oral tablet,0.1
humulin r,1.0
abnormal electrocardiogram [ecg] [ekg],0.1
consult / referral to nephrology,0.3
transthoracic echo (tte) complete,0.05
bisoprolol,0.1
amoxicillin,0.0
spasm of muscle,0.0
ampicillin,0.0
dexlansoprazole,0.05
candesartan,0.2
amlexanox,0.0
lansoprazole,0.05
cefotaxime,0.0
pantoprazole,0.05
rabeprazole,0.05
meropenem,0.0
aspirin 325 mg delayed release oral tablet,0.05
telmisartan,0.25
clopidogrel 75 mg oral tablet,0.1
postoperative infection,0.05
cefpodoxime proxetil,0.0
metolazone,0.2
aluminum hydroxide,0.05
omeprazole,0.05
cefpodoxime,0.0
warfarin,0.1
betaxolol,0.05
iodine,0.0
metoprolol tartrate,0.1
disorders of copper metabolism,0.05
24 hr metoprolol succinate 25 mg extended release oral tablet,0.0
esomeprazole,0.05
paroxetine,0.05
naproxen,0.05
metoprolol tartrate 25 mg oral tablet,0.1
convulsions,0.1
atenolol 25 mg oral tablet,0.1
cefixime,0.0
acebutolol,0.0
hyoscyamine,0.05
famotidine,0.05
dysuria,0.1
abnormal results of function study of liver,0.1
azithromycin,0.0
fluvoxamine,0.1
nexium,0.0
prevacid,0.0
lansoprazole 30 mg disintegrating oral tablet,0.05
magnesium oxide,0.1
niacinamide,0.1
niacin,0.1
magnesium oxide 400 mg oral tablet,0.1
olmesartan,0.1
toprol,0.1
"celiprolol 200 mg (viatris lab), scored tablet",0.0
isosorbide,0.05
"irbesartan+hydrochlorothiazide 300 mg+12.5 mg (arrow lab), tablet",0.25
"enalapril+lercanidipine 20 mg+10 mg (teva lab), tablets",0.2
e. coli,0.0
phlebitis and thrombophlebitis,0.1
influenza,0.0
human immunodeficiency virus [hiv] disease,0.0
contusion,0.0
psychosis,0.05
complication of amputation stump,0.65
anticoagulants causing adverse effects,0.1
poisoning by psychotropic agents,0.0
pyogenic arthritis,0.05
eosinophilia,0.05
hematuria,0.05
gastric ulcer,0.05
empyema and pneumothorax,0.0
muscle weakness,0.25
hereditary hemochromatosis,0.05
acetazolamide,0.05
other symptoms,0.1
lovastatin / niacin,0.2
adverse effect: psychostimulants subject to abuse,0.05
cirrhosis and alcoholic hepatitis with mcc,0.05
indomethacin,0.05
tizanidine,0.0
dorzolamide,0.0
lorazepam,0.01
"magnesium chloride / potassium chloride / potassium phosphate / sodium acetate / sodium chloride / sodium gluconate / sodium phosphate, dibasic",0.05
glyburide 5 mg oral tablet,1.0
glipizide 10 mg oral tablet,1.0
ketone bodies (research),0.3
irritable bowel syndrome,0.05
supplement for specific examination prior and subsequent to the fitting of a mandibular advancement device in the treatment of obstructive sleep apnea-hypopnea syndrome,0.05
"supplement for the performance of a radiological examination by a mountain doctor during the diagnostic and therapeutic management of a traumatic bone and joint, musculotendinous, or soft tissue injury at the same time.",0.0
"first-line treatment of cases requiring technical procedures (intravenous infusion, oxygen administration, cardio-respiratory resuscitation care, etc.) and prolonged presence of the physician (outside of a healthcare facility) in the following situations: - respiratory distress; - cardiac distress; - allergic distress; - acute state of agitation; - status epilepticus; - traumatic distress.",0.05
radiography of the hemiskelet or the complete skeleton in adults,0.05
ra + cd62l + cd8 percent,0.05
cd45ro+cd3 percent,0.05
ra+cd62l+cd4 normal control percent,0.0
patient percent lymphs,0.05
control or surveillance ultrasound of fetal or maternal pregnancy pathology during a multifetal pregnancy,0.05
alogliptin,1.0
methylene blue,0.05
dexamethasone,0.1
calcium carbonate,0.05
epoprostenol,0.05
contact irradiation for malignant disease,0.0
humulin,1.0
"vildagliptin - galvus, 50 mg tab",1.0
citric acid / magnesium oxide / picosulfurate,0.05
time 9,0.0
beta-hydroxybutyrate,0.25
dextrose pn,0.2
"glucose, poc",0.75
body fluid glucose,0.75
"glucose,syn fluid",0.25
"glucose, confirmatory",0.85
bio liquid glucose,0.2
glycolysis enzyme,0.1
beta hydroxybutyrate - point of care,0.2
point of care glucose test,0.85
hemoglobinuria,0.2
"glucose, pericardial fluid",0.05
oxygen device,0.05
alpha-1-antitrypsin deficiency,0.05
"glucose, ascites",0.2
"insulin lispro / insulin lispro protamine, human",1.0
admin interval,0.0
eprosartan,0.1
breaths,0.0
multiple sclerosis,0.0
babesia duncani ab,0.0
autoimmune disease nec,0.1
coxsackievirus b2 ab,0.05
bariatric surgery,0.65
triglyceride,0.65
interferon alfa-2b,0.05
mitochondria ab,0.05
psoriasis,0.05
acid alpha glucosidase,0.1
beta 2 glycoprotein 1 igm,0.1
igg,0.0
takayasu's disease,0.0
metabolic disorders screen (group:mdscrn),0.65
indapamide,0.75
cushing's syndrome,0.1
aurothioglucose,0.05
other hypertrophic cardiomyopathy,0.1
herpes simplex virus 2 igg,0.0
insulin-like growth factor-i,0.2
guar gum,0.1
senile dementia,0.05
facial weakness,0.05
fecal occult blood test 2,0.05
insulin-like growth factor ii,0.1
easivent,0.0
occult blood test - 2,0.1
urinalysis glucose test,0.85
blood type,0.0
point of care urine glucose,0.85
"injection, insulin, per 5 units",1.0
tolcapone,0.1
Lactate dehydrogenase 2/Lactate dehydrogenase.total,0.1
Alpha-2-Microglobulin,0.1
Interleukin 2 Receptor Soluble,0.05
2-Methylcitrate,0.05
glucarpidase,0.1
defibrotide,0.0
Oligosaccharides pattern,0.1
polycose,0.1
intramuscular immunoglobulin,0.05
DNA index,0.0
allergy studies,0.0
chemistry studies,0.1
infective connective tissue disorders,0.05
midodrine,0.05
fat,0.1
neurological disorders,0.1
serology studies,0.2
dinutuximab,0.0
erythrocyte distribution width,0.1
critic-aid,0.0
tension headache,0.05
imiglucerase,0.0
insulin isophane-insulin regular,1.0
Beta-2 transferrin,0.05
abnormal results of function study of thyroid,0.1
premenstrual tension syndromes,0.0
secondary malignant neoplasm,0.0
perinatal jaundice,0.0
toxic multinodular goiter,0.0
"gastritis and duodenitis, nos",0.05
excessive vomiting in pregnancy,0.05
secondary/extrinsic cardiomyopathies,0.1
polyglandular activity in multiple endocrine adenomatosis,0.2
Thyroid stimulating immunoglobulins actual/Normal,0.05
streptococcus pneumoniae danish serotype 2 igg,0.0
amylase.pancreatic,0.1
lipase,0.1
peptide,0.2
Insulin-like growth factor binding protein 2,0.1
hiv 1+2 ab,0.0
beta globulin,0.1
osteoporosis,0.1
fungus,0.0
beta 2 glycoprotein 1 igg,0.05
lyme disease,0.0
lactose,0.05
helicobacter pylori ag,0.05
testosterone,0.1
helicobacter pylori ab,0.05
pituitary dwarfism,0.0
thyroiditis,0.1
dental caries,0.05
Beta-2-Microglobulin/Creatinine,0.1
other high-risk pregnancy,0.1
polycystic ovaries,0.65
vitamin a deficiency,0.05
thiamine,0.1
"polycythemia vera, secondary",0.05
cancer of other endocrine glands,0.05
somatoform disorder,0.05
insulin-like growth factor binding protein 3,0.2
Herpes simplex virus 1+2 IgM,0.0
mitochondria m2 igg,0.05
diazoxide,0.85
torsion dystonia,0.0
orthostatic hypotension,0.2
gadopentetate dimeglumine,0.0
anterior horn cell disease,0.0
dantrolene,0.0
desethylamiodarone,0.05
amiodarone,0.05
charcoal,0.0
complex regional/central pain syndrome,0.05
fedex 2nd day delivery,0.0
bhread2,0.0
muscle formula  2 dbcgt,0.0
lab work 2,0.1
duplicate charge,0.0
ct second read,0.0
celtic standard delivery 2.,0.0
protocol communication 2,0.0
telemed,0.1
nursing orders 2,0.1
fluid amylase,0.05
rh type,0.0
bhreadpf2,0.0
urine amylase,0.1
ins not linked,0.0
glucose tolerance 30 min(do not order alone),0.85
