desc,gpt4
immediate suture of obstetric perineal tear with injury to the external anal sphincter muscle [complete perineum],0.0
singleton cephalic vaginal delivery in a multipara,0.0
single breech delivery by natural means in a first-time mother,0.0
immediate suture of obstetric perineal tear with rectal injury [complicated complete perineum],0.0
reduction of severe shoulder dystocia,0.0
acute posthemorrhagic anemia,0.0
manual removal of the complete placenta,0.0
mid-cavity instrumental delivery on cephalic presentation,0.0
"fetal heart rate monitoring for more than 20 minutes, outside of labor",0.05
complications of the administration of anesthetic or other sedation in labor and delivery,0.05
screening for infectious and parasitic diseases,0.05
anion gap,0.2
iron deficiency anemias,0.05
bicarbonate,0.1
1000 ml sodium chloride 9 mg/ml injection,0.05
vitamin b12,0.05
neisseria gonorrhoeae,0.0
epoprostenol,0.01
anatomopathological examination of several complete placentas with cords and membranes,0.0
other disorders of the breast associated with childbirth and disorders of lactation,0.0
"electronic monitoring of the contractions of the pregnant uterus and/or fetal heart rate, via the uterine route",0.05
multiple natural childbirth in a multiparous woman,0.0
multiple natural childbirth in a first-time mother,0.0
"right atrioventricular valve replacement with mechanical or bioprosthetic valve with stent, via thoracotomy with cpb",0.0
transesophageal doppler echocardiography of the heart and intrathoracic vessels,0.05
deoxyhemoglobin/hemoglobin.total,0.1
primary pulmonary hypertension,0.0
fetal blood sampling from the presentation,0.05
methemoglobin/hemoglobin.total,0.05
bun/creatinine ratio,0.1
"resection of remaining lung lobe [completion pneumonectomy], by thoracotomy",0.0
"aortic valve replacement with prosthesis in non-anatomical position, by thoracotomy with cpb",0.0
"open repair of unruptured infrarenal or aorto-bi-iliac aneurysm with aorto-bifemoral prosthetic replacement, by laparotomy with suprarenal clamping",0.0
"manual ventilation of a newborn at birth, with a face mask, with intravenous administration of pharmacological agent and/or solution",0.05
thoracic and/or cardiac ct angiography,0.05
"flattening of an aorto-iliac-femoral aneurysm with bifurcated aorto-iliac-femoral prosthetic replacement, by laparotomy with suprarenal clamping",0.0
6-minute walk distance on flat ground with monitoring of oxygen saturation by transcutaneous measurement and measurement of useful oxygen flow,0.05
6-minute walk distance on flat ground with monitoring of oxygen saturation by transcutaneous measurement,0.05
hct vfr.df bldv,0.0
"ascending thoracic aorta and horizontal aorta replacement with aortic valve replacement, without reimplantation of the coronary arteries, by thoracotomy with cpb",0.05
"transthoracic echocardiography and doppler of the heart and intrathoracic vessels, with intravenous injection of ultrasound contrast agent not crossing the lung",0.05
"homolateral carotid-subclavian or carotid-axillary bypass, via cervicotomy",0.0
"removal of a palliative anastomosis for congenital heart disease, with enlargement angioplasty of a branch of the pulmonary artery, via thoracotomy with cpb",0.0
glucose bld-scnc,0.2
"renal artery thromboendarterectomy by renal arteriotomy, by laparotomy, or by lumbotomy",0.05
rubella virus vaccine live (wistar ra 27-3 strain),0.0
"left atrioventricular valve replacement with prosthesis in non-anatomical position, by thoracotomy with cpb",0.0
"coronary arteriography with angiography of a coronary bypass without left ventriculography, via transcutaneous arterial route",0.05
diphtheria-tetanus-pertussis and polio vaccination requirement [dtp + polio],0.0
"anastomosis between the pulmonary trunk and the aorta with systemic-to-pulmonary artery anastomosis, via thoracotomy with cpb",0.0
"single breath, rebreathing, or breath-hold carbon monoxide transfer measurement in the steady state",0.05
"mumps virus vaccine live, jeryl lynn strain",0.0
other deliveries with the aid of manipulation,0.0
"measles virus vaccine live, enders' attenuated edmonston strain",0.0
supraselective arteriography of the upper limb by transcutaneous arterial route,0.05
wbc # bld manual,0.0
"excision of a heart tumor, by thoracotomy with cpb",0.0
human leukocyte antigen - dr,0.2
"anterior osteotomy or total discectomy for rigid spinal deformity, with arthrodesis and instrumental correction, on 4 or more vertebrae, via thoraco-phreno-laparotomy.",0.0
"ascending thoracic aorta replacement without aortic valve replacement, with reimplantation of the coronary arteries, via thoracotomy with cpb",0.05
"resection of a ventricular wall aneurysm of the heart, by thoracotomy with cpb",0.0
"coronary revascularization with 2 arterial grafts and 3 distal anastomoses, through thoracotomy with cpb",0.05
"cannabis withdrawal syndrome: with delirium, with convulsions",0.0
implantation of a permanent pacemaker in the right ventricle via transcutaneous venous route,0.0
"pulmonary valve replacement with mechanical prosthesis or bioprosthesis with stent, via thoracotomy with cpb",0.05
"drainage of a pericardial collection, by thoracotomy or by subxiphoid approach",0.0
metformin / pioglitazone,0.1
ccs:998,0.1
pen needle,0.85
bd ins syr 0.3/31g/6mm mis,0.85
freesty libr mis 2 r,0.85
novolin r,0.9
humalog mix,0.85
novolog,1.0
humulin,0.9
anti-gad65 antibody test,0.85
pcr test for chlamydia trachomatis,0.0
"left main coronary artery enlargement angioplasty, by thoracotomy with cardiopulmonary bypass",0.05
"personal history of complications of pregnancy, childbirth, and the puerperium",0.05
"closure of a cardiac ventricular septal defect, by thoracotomy with cardiopulmonary bypass",0.0
"prolonged or resumed circulatory support by extracorporeal circulation in the operating room at the end of a cardiovascular procedure, for more than half an hour",0.05
"repair of interrupted horizontal thoracic aorta with associated intracardiac lesion repair, by thoracotomy with cardiopulmonary bypass.",0.0
single breech delivery by natural means with extraction in a primipara,0.0
carcinological histopathological examination of heart tumor resection specimen,0.0
bladder evacuation by transient catheterization [evacuative bladder catheterization],0.05
"poisoning by psychotropic substances, unspecified - school and public place",0.0
droplet ndl 32gx4mm pen,0.1
pub truetrack meter,0.1
true test blood glucose strip 100's,0.75
easy tch ndl 32gx5/32 pen,0.85
one touch ultramini meter,0.2
chlamydia trachomatis pcr test,0.0
"gastric fluid aspiration by tubing, without pharmacological test",0.05
personal history of female genital mutilation,0.0
percutaneous bone drilling or intraosseous injection,0.0
accu-chek    tes gui,0.2
repaglinide plasma,0.1
=glucagon,0.85
eag,0.0
istat  specimen type,0.0
hemolyzed sample,0.0
gamma hydroxybutyrate,0.05
pyruvate kinase,0.1
adverse effect: therapeutic gases,0.0
nc biochem lab,0.1
excessive administration of blood or other fluid - transfusion or infusion,0.05
bm conclusion,0.0
red blood cells,0.05
histamine,0.05
hemoglobin a/hemoglobin.total,0.2
Beta hydroxybutyrate + Acetoacetate,0.85
hemoglobin f/hemoglobin.total,0.1
hgb f mfr bld elph,0.05
common variants,0.1
"water for injection (labo lavoisier), solution for injection preparation, bottle 250 ml",0.05
Disaccharidases,0.1
D-Lactate,0.1
adverse effect: h2 histamine receptor inhibitor,0.05
2-methylacetoacetate,0.05
"parenteral nutrition: oliclinomel n4-550, 1.5 l bag",0.1
gamma aminobutyrate,0.05
specimen container,0.0
glucose whole blood,0.25
dextrose50%50mlvial,0.25
one,0.0
chronic hepatitis,0.0
glipizide every day,0.1
chlorpropamine quantity,0.1
healthpro glucose test str,0.25
specimen a,0.0
total hemoglobin,0.1
ethnic background stated,0.0
hemin,0.0
vascular insufficiency of intestine,0.1
3 t edta + 3 t hep,0.0
"coronary artery recanalization with stent placement, via percutaneous arterial route",0.05
polidocanol,0.0
admin interval,0.1
dextran,0.1
glucose-6-phosphate dehydrogenase control,0.1
paralytic ileus,0.05
acquired acanthosis nigricans,0.2
magnesium aspartate,0.05
reserpine,0.0
acute dermatitis due to solar radiation,0.05
potassium iodide,0.0
hetastarch,0.0
other findings,0.1
"peptic ulcer, site unspecified",0.05
frozen plasma,0.05
atrial fibrillation,0.0
gastrointestinal hemorrhage,0.05
abnormal granulation tissue,0.05
trimethoprim,0.0
dermatology pathology,0.1
noninflammatory disorders of cervix,0.0
digoxin_0.0625mg_(1/2_x_0.125mg)_tab,0.0
vitamin c,0.05
galenic ointment cnd1,0.05
captopril,0.1
reagent,0.0
collect time(hrs)+total vol. (oo),0.0
blood biochemistry,0.2
dpa1* all,0.0
"carbocisteine 2% (bronchathiol), children, oral solution, bottle 125 ml",0.0
pt,0.0
monitoring of a very young first-time mother,0.05
atrial fibrillation and flutter,0.0
dermatitis due to solar radiation,0.05
see below,0.0
ergotamine,0.05
interpreter,0.0
heart rhythm,0.05
bcg,0.0
efg donor number,0.0
triamterene,0.05
chromium,0.05
magnesium citrate,0.0
sternal fracture osteosynthesis,0.0
"excision or destruction of arrhythmogenic focus or cardioneurotic bundle for supraventricular tachycardia, by thoracotomy with cpb",0.0
"potassium canrenoate - soludactone, 100 mg/2 ml injection",0.01
"intraluminal coronary artery atherectomy, via transcutaneous arterial route",0.0
fractional flow reserve (ffr) measurement during coronary angiography,0.0
pancreatic graft harvesting from a brain-dead donor,0.1
"embolization or closure of a coronary fistula or aneurysm, by percutaneous vascular route",0.0
hla-drb1*,0.2
hla-a*,0.1
traumatic heart injury with hemopericardium without open thoracic wound,0.0
"empagliflozin+metformin hydrochloride 12.5 mg+1,000 mg (synjardy), tablet",0.25
"gastric bypass with roux-en-y anastomosis for morbid obesity, by laparotomy",0.05
"multisystem inflammatory syndrome associated with covid-19, unspecified",0.05
"adverse effect: barbiturates, nec",0.05
"imaging for interventional radiology or interventional cardiology procedure level 10, performed in an imaging room",0.0
transthoracic echocardiography and doppler of the heart and intrathoracic vessels during an intracavitary cardiac therapeutic procedure via percutaneous vascular access,0.05
"selective or superselective embolization of bronchial or pleuropulmonary artery, via transcutaneous arterial route",0.0
acute vascular insufficiency of intestine,0.1
"extrarenal purification by hemodialysis, hemodiafiltration, or intermittent hemofiltration for acute renal failure, per 24 hours",0.1
biomnis results 1,0.0
gastrojejunal ulcer,0.05
guar gum,0.1
carbamide peroxide,0.0
"poc base excess, capillary",0.1
"poc tco2, capillary",0.1
"poc po2, capillary",0.1
"poc ph, capillary",0.1
history of falling (within 3 mnths),0.1
absolute retic,0.1
estimated max conc.,0.0
"replacement of the ascending thoracic aorta and the horizontal aorta without replacement of the aortic valve, with reimplantation of the coronary arteries, by thoracotomy with cpb",0.05
"excision or destruction of arrhythmogenic focus for ventricular tachycardia, by thoracotomy with cardiopulmonary bypass",0.0
doppler ultrasound of the digestive vessels,0.05
"continuous intravenous injection of dobutamine or dopamine at a rate greater than 8 micrograms per kilogram per minute [µg/kg/min], of epinephrine or norepinephrine outside the neonatal period, per 24 hours",0.05
"resection or consolidation of an infarcted myocardial zone, by thoracotomy with cpb",0.0
"horizontal thoracic aorta replacement, by thoracotomy with cpb",0.0
pericardial drainage by percutaneous approach,0.0
"adverse effect: agents primarily alpha-sympathomimetic, nec",0.05
"replacement of the descending thoracic aorta and juxtadiaphragmatic aorta, by thoraco-phreno-laparotomy with cpb",0.05
replacement of the juxtadiaphragmatic aorta by thoraco-phreno-laparotomy with cpb,0.0
red blood cell transfusion at home,0.05
"ascending thoracic aorta replacement for aneurysm rupture, by thoracotomy with cardiopulmonary bypass",0.0
"repair of supravalvular aortic stenosis, by thoracotomy with cardiopulmonary bypass",0.0
"extrarenal purification by hemodialysis, hemodiafiltration, or continuous hemofiltration for acute renal failure, per 24 hours",0.1
intraoperative transesophageal echocardiography and doppler of the heart and intrathoracic vessels for monitoring of cardiocirculatory failure following cardiopulmonary bypass.,0.05
right heart catheterization and cardiac output measurement by transcutaneous venous approach,0.05
phenylketonuria [pku],0.05
g6pd genotyping conclusion,0.05
"morphine - actiskenan, 1 mg orodispersible tablet",0.0
"cytopathologic or histopathologic examination by in situ hybridization, without signal quantification",0.0
traumatic lesion of the pleura with open chest wound,0.0
personal history of other physical trauma,0.0
high-risk pregnancy surveillance due to social problems,0.1
poc hemoglobin a1c (glycated),0.85
poct hemoglobin a1c,0.85
pain management hypnosis session,0.0
"thin or split-thickness skin autograft, sheet or meshed, on a surface area greater than 1000 cm²",0.05
other assisted fertilization methods,0.05
necessity of a flu vaccination,0.2
transcatheter venous enlargement of an interatrial communication,0.0
"resection of the infrarenal, infrahepatic inferior vena cava with reconstruction, by laparotomy",0.0
"thromboaspiration of an arteriovenous vascular access of a limb with intraluminal dilation without stent placement, by percutaneous vascular route",0.05
cutaneous esophagostomy by cervicotomy,0.0
"sotrovimab - xevudy, 500mg/8ml vial inj",0.0
albiglutide,0.2
c-peptide with insulin,0.85
ids_insulin_aspart_100_units/ml_10ml,0.85
hemoglobin a1c with mpg (quest),0.85
assistance device,0.2
"partial or total adrenalectomy, by direct approach",0.05
"total adrenalectomy for pheochromocytoma, by direct approach",0.05
point of care prothrombin time,0.05
deep vein thrombosis [dvt],0.05
"surgam 200 mg, tablets",0.0
iop genetic chip,0.1
atenolol,0.05
undelivered art,0.0
corneal reflex right,0.0
vitamin e,0.05
corneal reflex left,0.0
cyclist driver - collision with stationary object - traffic,0.0
admission for observation for suspected other cardiovascular conditions,0.05
clopidogrel_75_mg_tablet,0.0
mineralocorticoid deficiency,0.1
dr+ g- ul,0.0
acebutolol,0.0
"nevus, non-neoplastic",0.0
physical force aggression - commercial zone,0.0
hpe1,0.0
esketamine,0.0
protocol colcov19 adult v2,0.0
Doravirine,0.0
right fibroscan protocol,0.0
phlebitis and thrombophlebitis of lower extremities,0.05
pulse oximetry with exercise,0.05
bacterial agents resistant to an unspecified antibiotic,0.0
dr- g+ lr,0.0
consult / referral to electrophysiology,0.05
"esophagitis, gastroenteritis and miscellaneous digestive disorders without mcc",0.05
dr+ g+ ur,0.0
dr+ p+ ur,0.0
hcv rna,0.0
dr+ p- ul,0.0
esmolol,0.05
transcutaneous abdominal ultrasound with doppler ultrasound of the digestive vessels,0.05
vitamin a,0.05
erythrocyte folates,0.05
"hiv disease resulting in malignant tumor, unspecified",0.0
hpe2,0.0
mefenamic acid,0.0
metoprolol,0.0
external beam treatment start,0.0
"general psychiatric examination, nos",0.05
warfarin,0.05
"self-poisoning by other chemicals, unspecified - collective institution",0.0
amnestic syndrome: mult drugs - other psychiatric conditions,0.0
postoperative shock,0.05
Interleukin 5,0.05
glucerna (full),0.25
digoxin,0.0
=meropenem,0.0
discharge ncp - interventions,0.1
discharge ncp - problem resolved,0.0
discharge ncp - expected outcomes,0.1
interleukin 1 beta il1b - serum,0.2
cupric oxide,0.0
hemolysis,0.05
inr(pt),0.0
muscle aches,0.05
eliquis xa activity,0.0
biomnis,0.0
sildenafil,0.01
spiritual support,0.0
free thyroxine,0.1
Fasciola hepatica Ab,0.0
file number rialism,0.0
vardenafil,0.01
hematology lab nc,0.05
avanafil,0.0
discharge ncp - plan revised,0.0
bleeding time,0.05
health gt transport,0.0
"ctelopept,du coll sg",0.0
first day cohort protection,0.0
prot light s20,0.0
parameters checked,0.95
indwelling urinary catheterization,0.05
"protein, total, pericardial fluid",0.0
prot optip s4 s48,0.0
sg servibio research,0.0
abnormal electrocardiogram [ecg] [ekg],0.05
prot light s0,0.0
pleurisy; pleural effusion,0.0
20 gauge,0.0
duodenal ulcer,0.0
plerixafor,0.05
medullary gb number,0.0
diaphragmatic hernia,0.0
ethanolamine oleate,0.0
exercise stress with perfusion imaging,0.1
fumarate,0.05
succinate,0.05
saccharide,0.05
"glucose, pleural",0.05
dosage a-d 1,0.0
commentary,0.0
lisinopril,0.05
conclusion,0.0
amlodipine,0.0
methemoglobin,0.05
ascorbic acid / copper gluconate / docosahexaenoate / eicosapentaenoate / lutein / vitamin e / zeaxanthin / zinc oxide,0.05
amlodipine / atorvastatin,0.05
time 3,0.0
inosine,0.05
amlodipine / olmesartan,0.05
ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12,0.05
amlodipine / valsartan,0.0
interpretation,0.0
clevidipine,0.0
prasugrel,0.0
alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin k1,0.05
nifedipine 10 mg oral capsule,0.05
adalat,0.0
nimodipine 30 mg oral capsule,0.0
amlodipine / benazepril,0.0
amlodipine 2.5 mg oral tablet,0.0
nifedipine,0.05
24 hr felodipine 2.5 mg extended release oral tablet,0.05
alpha tocopherol / ascorbic acid / beta carotene / calcium carbonate / cholecalciferol / docusate / ferrous fumarate / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12 / zinc oxide,0.05
24 hr nifedipine 60 mg extended release oral tablet,0.05
nifediac,0.0
24 hr nifedipine 30 mg extended release oral tablet,0.05
norvasc,0.0
procardia xl,0.0
nisoldipine,0.0
isradipine,0.0
"manidipine 20 mg (teva lab), tablets",0.0
bicarbonates,0.1
ph temp adj bldc,0.0
patient temperature,0.0
magnesium sulfate,0.05
polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride,0.05
calcium chloride,0.0
zinc sulfate,0.05
polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride / sodium sulfate,0.05
deoxyhemoglobin,0.1
alanine / arginine / calcium chloride / dibasic potassium phosphate / glucose / glycine / histidine / isoleucine / leucine / lysine / magnesium chloride / methionine / phenylalanine / proline / serine / sodium acetate / sodium chloride / threonine / tryptophan / tyrosine / valine,0.05
ascorbic acid / polysaccharide iron complex,0.05
glucose / potassium chloride / sodium chloride,0.1
1000 ml glucose 50 mg/ml / sodium chloride 4.5 mg/ml injection,0.2
zinc chloride,0.0
chromous chloride / copper sulfate / manganese chloride / zinc chloride,0.0
magnesium chloride,0.05
sodium phosphate,0.05
magnesium sulfate / potassium sulfate / sodium sulfate,0.0
calcium chloride / lactate / potassium chloride / sodium chloride,0.0
1000 ml glucose 50 mg/ml / potassium chloride 0.04 meq/ml / sodium chloride 4.5 mg/ml injection,0.2
potassium chloride 20 meq powder for oral solution,0.05
calcium carbonate / magnesium oxide / zinc sulfate,0.0
calcium chloride / glucose / lactate / potassium chloride / sodium chloride,0.05
potassium chloride 10 meq extended release oral tablet,0.05
trophamine 10 %,0.05
potassium chloride 20 meq extended release oral tablet,0.05
alanine / arginine / aspartate / cysteine / glutamate / glycine / histidine / isoleucine / leucine / lysine / methionine / phenylalanine / proline / serine / sodium acetate / sodium chloride / sodium metabisulfite / taurine / threonine / tryptophan / tyrosine / valine,0.0
1000 ml glucose 50 mg/ml / potassium chloride 0.02 meq/ml / sodium chloride 9 mg/ml injection,0.25
chromous chloride / copper sulfate / manganese sulfate / selenious acid / zinc sulfate,0.05
deep sea,0.0
sodium chloride 30 mg/ml inhalation solution,0.0
"sodium phosphate / sodium phosphate, monobasic",0.05
500 ml sodium chloride 30 mg/ml injection,0.0
farm accidents,0.0
home accidents,0.0
vascular disorders of skin,0.25
hla-dqa1*,0.2
a1 microglob urine,0.2
creatinine dial 1,0.1
microorganism identification,0.05
"fio2, capillary",0.05
computer science 1,0.0
ascorbic acid / cuprous oxide / lutein / vitamin e / zinc oxide,0.05
ascorbic acid / beta carotene / cuprous oxide / vitamin e / zinc oxide,0.05
ascorbic acid / ferrous sulfate / folic acid,0.05
ascorbic acid / niacin,0.05
ascorbic acid/bioflavonoids,0.05
ascorbic acid 35 mg/ml / cholecalciferol 0.01 mg/ml / vitamin a 0.45 mg/ml oral solution,0.05
ascorbic acid / beta carotene / cuprous oxide / lutein / sodium selenate / vitamin e / zinc oxide,0.05
"heparin sodium, porcine 10 unt/ml prefilled syringe",0.05
ascorbic acid 500 mg oral tablet,0.05
ascorbic acid / iron carbonyl,0.0
cyclosporine ophthalmic product,0.05
lifitegrast,0.0
"250 ml heparin sodium, porcine 100 unt/ml injection",0.0
vitamin a/vitamin d,0.05
infuvite,0.1
acetylcysteine 200 mg/ml inhalation solution,0.0
activase,0.0
ascorbic acid / cranberry preparation,0.05
sandimmune,0.1
"500 ml heparin sodium, porcine 2 unt/ml injection",0.0
ascorbic acid / bacillus coagulans / cranberry preparation,0.05
ascorbic acid / ferrous fumarate / folic acid / vitamin b12,0.05
"heparin sodium, porcine 10000 unt/ml injectable solution",0.05
glucose / heparin,0.1
rapamune,0.05
ascorbic acid / cranberry preparation / lactobacillus sporogenes,0.05
=insulinlispro,1.0
ketone bodies (research),0.65
metFORMIN,0.2
suberate,0.0
laronidase,0.0
Pancreatic Islet Cell IgG,0.75
Alpha-1-Microglobulin/Creatinine,0.1
Alpha-1-Microglobulin,0.05
march 1,0.0
prot diamond 1,0.0
mononucleosis cell count,0.05
a1 microglob ur,0.1
information 1,0.85
Alpha-1-acid glycoprotein,0.05
monocyte lymphocyte count,0.1
family history of diabetes mellitus,0.25
analysis,0.0
adicap code,0.0
constitutional,0.0
other accidents,0.0
conclusion 1,0.85
monocytes count,0.1
misc charge,0.0
forms,0.0
laboratory - chemistry and hematology,0.1
relevant exams,0.1
"dpa nutrineal, 1.1% glucose, single luer bag 2.5l (ref dpb9674r)",0.2
filter,0.0
coronary risk profile (q),0.1
measurement of peritoneal clearances by 24-hour dialysate collection,0.05
screening for diabetes mellitus,0.5
true metrix  tes glucose,0.2
ammonia 1 {c,0.0
urea dial 1,0.05
glucose tol. 100gm 1hr,0.25
mfi adp (pac-1) t,0.0
alpha 1 antitrypsin actual/normal,0.05
diagnosis,0.0
"abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)",0.25
"metformin 1,000 mg sandoz, tablets",0.1
glucerna 1.2 (full),0.2
mfi adp (pac-1) pat,0.0
alpha 1 bio liquid,0.05
alpha 1 ur,0.05
nomenclature 1,0.0
inhaled o2 flow rate,0.05
"glimepiride, 1 mg tablet",0.2
"malnutrition-related diabetes mellitus, coma",0.2
consult / referral to diabetes self management training,1.0
class i pra,0.0
dapagliflozin propanediol,0.75
glucarpidase,0.1
miglitol,0.25
aluminum chloride,0.0
human leukocyte antigen-dqa1,0.25
glucose mg/dl,0.2
a1 patient antigen typing,0.1
apidra insulin pen,1.0
human leukocyte antigen dq alpha 1 molecular,0.25
polyarteritis nodosa,0.05
septicemia,0.05
allergic reaction to food,0.0
prednisone,0.1
lupus (localized and systemic),0.05
psoriasis,0.0
insulin - humalog,1.0
abnormal coagulation profile,0.1
alpha-1 antitrypsin deficiency,0.05
acquired partial absence of pancreas,0.2
glucose fasting blood sugar,0.75
i,0.0
amylase.pancreatic,0.1
blood glucose test strips,0.85
type 2,0.0
type 3,0.0
ectopy type 1,0.0
diet type,0.1
herpes simplex virus type 1,0.0
congenital disorder of glycosylation type ic,0.1
gd1b,0.0
blood glucose level t3,0.2
gran type i - normal,0.0
"malnutrition-related diabetes mellitus, with other specified complications",0.25
muscle dysgenesis type 1a,0.05
ett type,0.0
"malnutrition-related diabetes mellitus, neurological complications",0.2
acquired total absence of pancreas,0.85
blood glucose test t4,0.25
rbc type i - normal,0.0
t1 duration,1.0
type 1 gastric fundus dissection,0.05
body fluid ldh,0.05
evaluation of peritoneal dialysis dose by multiple blood and dialysate samples,0.05
proteins,0.05
"immunoglobulins, intravenous",0.1
hla-dq2 and hla-dq8,0.25
context,0.0
cysteamine,0.05
ascorbic acid / d-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12,0.05
Urea/Creatinine,0.1
carboxyhemoglobin,0.05
partial pressure of carbon dioxide in tissues,0.05
po2 bldcoa,0.0
neoral,0.1
immature granulocytes,0.05
"heparin sodium, porcine 1000 unt/ml injectable solution",0.05
ascorbic acid / ferrous fumarate / folic acid / liver stomach concentrate / vitamin b12,0.05
ascorbic acid / ferrous fumarate,0.05
riboflavin,0.05
carbohydrate to hemoglobin ratio,0.2
total nk mm,0.0
cd20 percent,0.0
cd16 mm,0.0
cd56 mm,0.05
cd45ro/ra+cd3 percent,0.05
patient facs lt#,0.0
cd10 normal control percent,0.0
ra + cd62l + cd8 normal control percent,0.05
cd56 normal control percent,0.05
cd45ro+cd3 normal control percent,0.05
lymph sum normal control,0.0
ra+cd62l+cd3 percent,0.05
cd3+cd4:cd3+cd8 ratio,0.05
patient wbc,0.05
cd2 percent,0.0
patient absolute lymphs,0.1
cd45 mm,0.0
cd3+ti gb  mm,0.1
cd20 mm,0.0
cd45+cd14+ percent,0.05
cd45+cd14+ normalcontrol percent,0.0
ra + cd62l + cd8 percent,0.05
cd45ro+cd3 percent,0.05
abnormal results of function study of liver,0.05
cirrhosis and alcoholic hepatitis with mcc,0.0
erythrocyte pyruvate kinase,0.1
request accuracy,0.95
bone marrow or stem cell transplant,0.05
family history of hepatobiliary and pancreatic diseases,0.05
differential (manual),0.0
anti-hla class i,0.1
anti-ia2 antibody test,0.85
result,0.85
to,0.0
itrinsic factor ab,0.05
foot amputation status,0.3
b d insulin syringe 1cc/30g syn,0.85
unstable angina (intermediate coronary syndrome),0.0
miconazole,0.0
"polyionic 2ag10 (pg10), bag 500 ml",0.0
asthma,0.0
creon,0.0
family history of ischemic heart disease,0.05
zolpidem tartrate 5 mg oral tablet,0.0
macrophage,0.05
metformin hydrochloride 500 mg oral tablet,0.1
papaverine,0.0
metolazone,0.05
metformin / sitagliptin,0.1
metolazone 2.5 mg oral tablet,0.05
chlorthalidone 25 mg oral tablet,0.1
metolazone 5 mg oral tablet,0.05
azilsartan / chlorthalidone,0.0
atenolol / chlorthalidone,0.1
indapamide,0.05
metformin / saxagliptin,0.1
terbinafine,0.01
Cholesterol.in LDL/Cholesterol.in HDL,0.05
linagliptin / metformin,0.2
apraclonidine,0.05
"diagnostic cardiac catheterization, coronary arteriography",0.05
chlamydia trachomatis,0.0
calcium carbonate,0.0
ciclopirox,0.0
metformin hydrochloride 850 mg oral tablet,0.1
24 hr metformin hydrochloride 500 mg extended release oral tablet,0.1
empagliflozin / metformin,0.25
citric acid / glucose / sodium citrate,0.1
iodine,0.0
eluxadoline,0.0
loperamide hydrochloride 0.2 mg/ml oral solution,0.0
loperamide / simethicone,0.0
reticulocytes,0.05
guaifenesin 20 mg/ml oral solution,0.0
mucinex,0.0
vancomycin,0.0
fentanyl,0.0
iodine/potassium iodide/zinc phenolsulfonate,0.0
cryptococcus sp ag,0.0
peripheral or central vertigo,0.05
"tetanus toxoid vaccine, inactivated",0.0
complication of colostomy or enterostomy,0.05
malignant neoplasm of ovary and other uterine adnexa,0.0
subdural hemorrhage,0.0
isoproterenol,0.05
dimethicone,0.0
peritoneal adhesions (postoperative) (postinfection),0.05
intracranial hemorrhage (injury),0.05
high-density lipoprotein cholesterol pended,0.05
intracerebral hemorrhage,0.0
dobutamine,0.05
adrenal hyperfunction,0.05
carcinoma in situ of skin,0.0
subarachnoid hemorrhage,0.0
drospirenone,0.01
gentamicin,0.0
emtricitabine,0.05
Protein S Ag actual/Normal,0.05
malathion,0.0
tricyclic antidepressants,0.05
other chylomicrons,0.05
spinal stenosis,0.0
zoster vaccine,0.0
anterior horn cell disease,0.0
"nefopam - acupan, 20 mg/2 ml amp",0.0
amantadine,0.05
collection time,0.0
"norovirus ribonucleic acid, reverse transcription-polymerase chain reaction",0.0
flecainide,0.0
benzyl benzoate,0.0
diseases due to other mycobacteria,0.0
osmolality,0.2
cerebral atherosclerosis,0.05
west nile virus igg,0.0
very low density lipoprotein fraction,0.1
nodular lymphoma,0.0
secukinumab,0.05
congenital anomalies of breast,0.0
"atrioventricular block, complete",0.05
cancer of liver and intrahepatic bile duct,0.0
heparin type,0.05
hydronephrosis,0.05
ziconotide,0.0
partial epilepsy,0.0
carboxyhemoglobin/hemoglobin.total,0.05
methyl 5-aminolevulinate,0.0
cardiac pacemaker in situ,0.05
keratoconjunctivitis,0.1
Pneumocystis jiroveci DNA,0.05
hypertrophy of female genital organs,0.05
very low density lipoprotein,0.1
acamprosate,0.0
Bictegravir,0.0
pre-dialysis,0.1
sevelamer,0.05
24-hour urine albumin test,0.65
urine osmolality,0.2
temperature,0.0
hla-dqb1*,0.3
vitamin b6,0.05
ectopic pregnancy,0.0
platelet count,0.05
elvitegravir,0.0
0.4 ml enoxaparin sodium 100 mg/ml prefilled syringe,0.0
biotin,0.05
hdl cholesterol,0.1
oliguria and anuria,0.1
cardiogenic shock,0.05
urinary tract infection,0.1
influenza,0.0
shock,0.05
ulcerative colitis,0.0
poisoning by psychotropic agents,0.0
cerebral aneurysm,0.0
eosinophilia,0.05
anticoagulants causing adverse effects,0.1
pyogenic arthritis,0.05
calculus of kidney,0.05
empyema and pneumothorax,0.0
hydrocephalus,0.0
cerebral edema and compression of brain,0.05
regional enteritis,0.05
