desc,gpt4
ascorbic acid / ferrous fumarate / folic acid / liver stomach concentrate / vitamin b12,0.0
magnesium sulfate,0.1
ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12,0.01
"cyclosporine, modified",0.05
alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin k1,0.05
ascorbic acid / beta carotene / calcium carbonate / cholecalciferol / cupric oxide / docusate / folic acid / iron carbonyl / magnesium oxide / niacinamide / pyridoxine / riboflavin / thiamine / vitamin b12 / vitamin e / zinc oxide,0.05
sodium acetate,0.1
ascorbic acid / d-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12,0.0
amlodipine 5 mg oral tablet,0.2
potassium acetate,0.1
polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride,0.05
dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin b 12 / zinc sulfate,0.05
sodium bicarbonate,0.1
zinc sulfate,0.05
alanine / arginine / calcium chloride / dibasic potassium phosphate / glucose / glycine / histidine / isoleucine / leucine / lysine / magnesium chloride / methionine / phenylalanine / proline / serine / sodium acetate / sodium chloride / threonine / tryptophan / tyrosine / valine,0.0
calcium chloride / fibrinogen / fibrinolysis inhibitor / thrombin,0.05
magnesium chloride / potassium chloride / sodium acetate / sodium chloride / sodium gluconate,0.1
ascorbic acid / polyethylene glycol 3350 / potassium chloride / sodium ascorbate / sodium chloride / sodium sulfate,0.05
bicarbonates,0.1
zinc chloride,0.0
polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride / sodium sulfate,0.05
oxygen content,0.25
sodium phosphate,0.05
chromous chloride / copper sulfate / manganese chloride / zinc chloride,0.0
1000 ml glucose 50 mg/ml / sodium chloride 4.5 mg/ml injection,0.05
citric acid / potassium bicarbonate / sodium bicarbonate,0.05
50 ml magnesium sulfate 40 mg/ml injection,0.05
potassium chloride 20 meq powder for oral solution,0.1
citric acid / simethicone / sodium bicarbonate,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,0.05
potassium acetate / potassium bicarbonate / potassium citrate,0.05
1000 ml sodium chloride 4.5 mg/ml injection,0.1
calcium carbonate / magnesium oxide / zinc sulfate,0.0
alanine / arginine / aspartate / cysteine / glutamate / glycine / histidine / isoleucine / leucine / lysine / methionine / phenylalanine / proline / serine / sodium acetate / sodium chloride / sodium metabisulfite / taurine / threonine / tryptophan / tyrosine / valine,0.0
30 ml sodium chloride 234 mg/ml injection,0.05
calcium chloride / glucose / lactate / potassium chloride / sodium chloride,0.05
1000 ml glucose 50 mg/ml / potassium chloride 0.04 meq/ml / sodium chloride 4.5 mg/ml injection,0.1
calcium chloride 0.001 meq/ml / glucose 50 mg/ml / potassium chloride 0.004 meq/ml / sodium chloride 0.103 meq/ml / sodium lactate 0.028 meq/ml injectable solution,0.1
trophamine 10 %,0.05
calcium chloride / lactate / potassium chloride / sodium chloride,0.05
glucose / potassium chloride / sodium chloride,0.05
moviprep,0.0
chromic chloride / copper sulfate / manganese sulfate / zinc sulfate,0.0
omeprazole / sodium bicarbonate,0.05
potassium chloride 10 meq extended release oral tablet,0.1
deep sea,0.0
chromic chloride / copper sulfate / manganese sulfate / selenious acid / zinc sulfate,0.0
sodium chloride 30 mg/ml inhalation solution,0.05
potassium chloride / sodium chloride,0.1
chromous chloride / copper sulfate / manganese sulfate / selenious acid / zinc sulfate,0.0
chronic thyroiditis,0.05
postnasal drip,0.05
cd20 percent,0.0
total nk mm,0.0
ra+cd62l+cd3 percent,0.0
cd3+cd4:cd3+cd8 ratio,0.0
cd56 mm,0.05
cd16 mm,0.0
cd10 normal control percent,0.0
cd56 normal control percent,0.0
cd45ro/ra+cd3 percent,0.0
patient facs lt#,0.0
ra + cd62l + cd8 normal control percent,0.0
patient wbc,0.05
cd45ro+cd3 normal control percent,0.0
lymph sum normal control,0.0
cd2 percent,0.0
patient absolute lymphs,0.05
cd45 mm,0.0
cd20 mm,0.0
cd3+ti gb  mm,0.0
ra + cd62l + cd8 percent,0.0
cd45+cd14+ percent,0.0
cd45+cd14+ normalcontrol percent,0.0
cd45ro+cd3 percent,0.0
ra+cd62l+cd4 normal control percent,0.0
patient percent lymphs,0.05
methemoglobin,0.05
occult blood panel,0.05
total nk percent,0.0
cd56 percent,0.05
cd3+cd8 mm,0.0
cd3+cd8 percent,0.0
ra + cd62l + cd8mm,0.0
ra+cd62l+cd3 mm,0.0
cd45ra+cd3 mm,0.0
cd45ra+cd3 percent,0.0
cd16 percent,0.0
ra+cd62l+cd4 percent,0.05
ra+cd62l+cd4 mm,0.0
deoxyhemoglobin,0.1
cd3+cd4 percent,0.0
cd3+cd4 mm,0.0
cd3 percent,0.0
cd3 mm,0.0
cd3+ti ab mm,0.0
cd2 mm,0.0
cd3+ti ab percent,0.0
cd45ro/ra+cd3 mm,0.0
cd45ro+cd3 mm,0.0
cd40 normal control percent,0.0
cd3+cd4:cd3+cd8 ratio normal control,0.0
total nk normal control percent,0.0
cd2 normal control percent,0.0
cd3+cd4 normal control percent,0.0
cd3+ti ab normal control percent,0.0
cd3 normal control percent,0.0
cd20 normal control percent,0.0
cd45ro/ra+cd3 normal control percent,0.0
cd19 normal control percent,0.0
cd16 normal control percent,0.0
cd3+ti gd percent,0.0
cd3+cd8 normal control percent,0.0
ra+cd62l+cd3 normal conrtol percent,0.0
cd45ra+cd3 normal control percent,0.0
cd3+ti gd normal control percent,0.0
250 ml nitroglycerin 0.4 mg/ml injection,0.75
10 ml diltiazem hydrochloride 5 mg/ml injection,0.1
nitroglycerin 0.3 mg sublingual tablet,0.75
diltiazem hydrochloride 30 mg oral tablet,0.2
24 hr diltiazem hydrochloride 240 mg extended release oral capsule,0.2
nitroglycerin 0.4 mg sublingual tablet,0.75
tiazac,0.1
diltiazem hydrochloride 90 mg oral tablet,0.2
24 hr diltiazem hydrochloride 180 mg extended release oral capsule,0.25
nitro-bid,0.25
24 hr diltiazem hydrochloride 120 mg extended release oral capsule,0.25
diltiazem hydrochloride 60 mg oral tablet,0.2
diltiazem hydrochloride 5 mg/ml injection,0.2
isosorbide dinitrate 20 mg oral tablet,0.85
inr therapeutic range,0.1
indicated treatment,0.0
secondary transcutaneous control and adjustment of a cardiac defibrillator,0.2
other heart diseases in diseases classified elsewhere,0.3
admission for suspected myocardial infarction,0.25
"hemodynamic support by mechanical ventricular circulatory assistance, per 24 hours",0.85
transthoracic echocardiography and doppler of the heart and intrathoracic vessels,0.85
transesophageal doppler echocardiography of the heart and intrathoracic vessels,0.25
"drainage of a pericardial collection, by thoracotomy or by subxiphoid approach",0.3
"postoperative monitoring of a cardiac surgery patient with cpb, level 1",0.25
cardiopulmonary resuscitation with tracheal intubation outside of a medical-technical unit,0.1
sepsis and sirs,0.1
"subcutaneous implantation of a pacemaker with placement of atrial and ventricular epicardial electrodes for permanent pacing, by direct approach",0.65
morphological magnetic resonance imaging [mri] of the heart,0.2
"subcutaneous implantation of a permanent pacemaker, with placement of a single right intra-atrial and intraventricular lead via transcutaneous venous route",0.65
dose,0.0
aspirin / citric acid / sodium bicarbonate,0.05
100 ml magnesium sulfate 40 mg/ml injection,0.1
isosorbide dinitrate 10 mg oral tablet,0.85
5 ml diltiazem hydrochloride 5 mg/ml injection,0.1
diuretics,0.85
"hemodynamic support by extracorporeal circulation, per 24 hours",0.3
"left atrioventricular valve replacement with prosthesis in non-anatomical position, by thoracotomy with cpb",0.75
"postoperative monitoring of a cardiac surgery patient with cpb, level 2",0.25
"thyroiditis, acute and subacute",0.05
muscular calcification and ossification,0.05
"circulatory disorders except ami, with cardiac catheterization without mcc",0.45
memory loss,0.05
emergency transcutaneous electrical cardioversion,0.25
other cardiothoracic procedures without mcc,0.2
family history of ischemic heart disease and other diseases of the circulatory system,0.25
family history of asthma and other chronic lower respiratory diseases,0.05
screening for other and unspecified cardiovascular conditions,0.25
"recurrent myocardial infarction, unspecified site, other care",0.2
admission for observation for suspected other cardiovascular conditions,0.45
family history of asthma,0.0
family history of other chronic respiratory conditions,0.05
alcohol-related disorders,0.1
"accidental cut, puncture, perforation or hemorrhage during heart catheterization",0.1
"miscellaneous cardiovascular devices associated with adverse incidents, not elsewhere classified",0.1
cyclist driver - collision with heavy vehicle - traffic,0.0
other traumatic heart injuries without open thoracic wound,0.2
family history of sudden cardiac death (scd),0.1
abnormal serum enzyme levels,0.2
pyelonephritis,0.05
morbid obesity,0.25
acute pancreatitis,0.05
suicidal ideation or attempt,0.0
activated charcoal,0.05
hepatomegaly,0.3
decreased libido,0.05
traumatic heart injury with hemopericardium without open thoracic wound,0.2
"acute myocardial infarction, expired with mcc",0.2
hyperhidrosis,0.05
allergic purpura,0.0
acetazolamide,0.2
muscle weakness,0.2
"cardiac defibrillator implant with cardiac catheterization with ami, hf or shock without mcc",0.65
cardiac catheterization,0.25
heart_transplant_reperfusate,0.1
heart donor,0.05
troponin,0.2
type (tandem heart),0.25
acetylcholine receptor ganglionic neuronal ab,0.0
somatotropin,0.05
snf,0.1
nitric oxide,0.2
tandem heart flow,0.25
peak systolic velocity,0.1
voltage-gated potassium channel ab,0.05
pathological heart biopsy,0.1
speed (lvad),0.85
myocardium ab,0.25
amphetamine,0.0
voltage-gated calcium channel ab,0.05
gamma glutamyl transferase,0.05
"protein, total, pericardial fluid",0.2
other circulatory system diagnoses with cc,0.65
schedule cardiac surgery,0.25
mchc,0.05
nosocomial condition,0.1
"aftercare following surgery of the circulatory system, nec",0.25
chronic obstructive pulmonary disease without cc/mcc,0.1
other specified disorders of the circulatory system in diseases classified elsewhere,0.65
other circulatory system diagnoses with mcc,0.65
counseling nos,0.05
"chemical poisoning, other, nos - place nos",0.0
other cholangitis,0.05
impaired fluid balance ncp - expected outcomes,0.75
peripheral vascular disorders with cc,0.2
clinical heart biopsy,0.1
"supplemental note, pt cont n/c",0.0
chronic obstructive pulmonary disease with mcc,0.1
impaired fluid balance ncp - goal,0.65
multiple valvular involvements in diseases classified elsewhere,0.65
mitral valve disorders in diseases classified elsewhere,0.65
hyperchylomicronemia,0.1
milrinone20mg/d5w100mlpremix(cabinetuseonl,0.85
adverse effect: oral contraceptives,0.05
amiodarone hydrochloride 200 mg oral tablet,0.25
pacerone,0.1
adverse effect: h2 histamine receptor inhibitor,0.1
tikosyn,0.1
3 ml amiodarone hydrochloride 50 mg/ml injection,0.2
digoxin_0.0625mg_(1/2_x_0.125mg)_tab,0.85
nebivolol,0.75
cardene,0.2
amlodipine / valsartan,0.25
amlodipine,0.1
nimodipine 30 mg oral capsule,0.1
pramoxine,0.0
"caldine 4 mg, tablets",0.1
isradipine,0.1
adalat,0.1
Urea/Creatinine,0.1
Urea nitrogen/Creatinine,0.1
patient temperature,0.0
carboxyhemoglobin,0.05
ph temp adj bldc,0.0
incision check,0.0
"subcutaneous implantation of an automatic cardiac defibrillator without atrial defibrillation function, with placement of a right intra-atrial lead and a right intraventricular lead via transcutaneous venous route",0.25
po2 bldcoa,0.1
oxyhemoglobin,0.1
tissue oxygen partial pressure,0.2
=amiodarone,0.75
cvinochgmagnet,0.0
septicemia,0.1
=milrinone,0.85
propafenone,0.1
tilt test with study of variations in intra-arterial pressure and heart rate,0.1
"aortic valve replacement with prosthesis in non-anatomical position, by thoracotomy with cpb",0.25
"resistance to other antibiotics related to vancomycin, infection situation",0.0
implantable site or tunneled central venous catheter declotting by thrombolytic agent,0.1
other findings,0.1
"right atrioventricular valve replacement with mechanical or bioprosthetic valve with stent, via thoracotomy with cpb",0.65
"mental and behavioral disorders due to acute intoxication: volatile solvents, delirium",0.0
device,0.1
high amplification electrocardiography,0.1
cardiac valve and other major cardiothoracic procedures without cardiac catheterization with mcc,0.25
long qt,0.2
"perm cardiac pacemaker implant w/o ami, heart failure or shock",0.5
arrhythmogenic dysplasia,0.2
consult / referral to cardiology,0.25
partial pressure of oxygen,0.1
xarelto activity,0.1
eliquis activity,0.1
advair,0.0
rosuvastatin,0.1
azilsartan / chlorthalidone,0.2
metolazone 2.5 mg oral tablet,0.75
chlorthalidone 25 mg oral tablet,0.25
metolazone 5 mg oral tablet,0.75
simvastatin,0.05
candesartan,0.75
amlexanox,0.0
aspirin / dipyridamole,0.05
niacin,0.05
telmisartan,0.25
atorvastatin,0.05
becaplermin,0.0
betaxolol,0.2
aliskiren / valsartan,0.25
metformin,0.0
lovastatin,0.05
losartan potassium 25 mg oral tablet,0.25
avapro,0.1
"celiprolol 200 mg (viatris lab), scored tablet",0.1
atenolol 25 mg oral tablet,0.2
azilsartan,0.2
losartan potassium 50 mg oral tablet,0.25
eprosartan,0.2
joint effusions,0.2
phenylephrine,0.1
irbesartan,0.25
vitamin k,0.05
"imipenem cilastatin (generic tienam), 500 mg/500 mg inj",0.05
postoperative infection,0.05
oxycodone hydrochloride,0.05
atenolol 50 mg oral tablet,0.25
brevibloc,0.1
hetastarch,0.1
24 hr metoprolol succinate 100 mg extended release oral tablet,0.75
5 ml metoprolol tartrate 1 mg/ml injection,0.75
24 hr metoprolol succinate 50 mg extended release oral tablet,0.75
aluminum hydroxide,0.05
Cholesterol.in LDL/Cholesterol.in HDL,0.05
amoxicillin,0.0
meropenem,0.0
carbamazepine,0.0
convulsions,0.05
gentamicin,0.05
meropenem 500 mg injection,0.0
merrem,0.0
invanz,0.0
meropenem 1000 mg injection,0.0
meropenem / vaborbactam,0.0
erectile dysfunction [ed],0.05
vitamin b12,0.05
alpha-1-fetoprotein,0.05
pitavastatin,0.05
atorvastatin 10 mg oral tablet,0.1
rosuvastatin calcium 20 mg oral tablet,0.1
atorvastatin 40 mg oral tablet,0.1
pravastatin sodium 20 mg oral tablet,0.1
rosuvastatin calcium 5 mg oral tablet,0.1
atorvastatin 20 mg oral tablet,0.1
pravastatin sodium 40 mg oral tablet,0.1
atorvastatin 80 mg oral tablet,0.1
crestor,0.05
entry assessment,0.1
error 2,0.0
act-lr,0.0
e. coli,0.0
human immunodeficiency virus [hiv] disease,0.05
poisoning by psychotropic agents,0.05
ulcerative colitis,0.0
staphylococcus infections,0.05
pyogenic arthritis,0.0
calculus of kidney,0.05
complication of amputation stump,0.05
bone marrow or stem cell transplant,0.05
psychosis,0.05
hyperparathyroidism,0.05
nonspecific abnormal findings in stool contents,0.05
"malignant neoplasm of liver, primary",0.05
diseases of pancreas,0.05
sickle cell anemia,0.05
hydronephrosis,0.1
celiac disease,0.0
hydrocephalus,0.05
intracerebral hemorrhage,0.05
regional enteritis,0.05
cerebral aneurysm,0.05
viral enteritis,0.05
eletriptan,0.0
niacinamide,0.0
bumetanide 0.25 mg/ml injectable solution,0.85
pre- and postoperative fixation or reduction device for maxillary or mandibular resection or graft,0.05
radiography of the hemiskelet or the complete skeleton in adults,0.05
ocean brand of sodium chloride,0.0
"supplement for the performance of a radiological examination by a mountain doctor during the diagnostic and therapeutic management of a traumatic bone and joint, musculotendinous, or soft tissue injury at the same time.",0.0
sodium chloride 0.0769 meq/ml,0.05
supplement for histopathological diagnosis of tumor lesions,0.0
clinimix e 4.25/5,0.0
1000 ml glucose 50 mg/ml / potassium chloride 0.02 meq/ml / sodium chloride 9 mg/ml injection,0.1
sodium chloride 1000 mg oral tablet,0.05
contrast media supplement for intrathecal injection,0.0
resuscitation package level 1,0.1
"magnesium chloride / potassium chloride / potassium phosphate / sodium acetate / sodium chloride / sodium gluconate / sodium phosphate, dibasic",0.1
supplement for specific examination prior and subsequent to the fitting of a mandibular advancement device in the treatment of obstructive sleep apnea-hypopnea syndrome,0.05
1000 ml potassium chloride 0.02 meq/ml / sodium chloride 9 mg/ml injection,0.1
supplement for removal of 4 impacted or germinal molars performed in office under local anesthesia,0.0
contact irradiation for malignant disease,0.0
150 ml sodium chloride 9 mg/ml injection,0.05
"imaging for interventional radiology or interventional cardiology procedure level 9, performed in an imaging room",0.1
"imaging for interventional radiology or interventional cardiology procedure level 8, performed in an imaging room",0.1
supplement for oral and dental procedures for the care of patients with severe disabilities,0.05
potassium phosphate/sodium phosphate,0.1
ovulation induction with gonadotropins followed by artificial insemination or in vitro fertilization,0.0
"imaging for interventional radiology or interventional cardiology procedure level 6, performed in an imaging room",0.1
"imaging for interventional radiology or interventional cardiology procedure level 3, performed in an imaging room",0.1
"complete venous radiological assessment of the lower limbs for complex venous pathology requiring multiple approaches, possible tourniquet applications, and imaging in different positions",0.1
500 ml sodium chloride 9 mg/ml injection,0.05
mediastinal lymph node dissection supplement during a mediastinal surgery act,0.1
zinc sulfate 220 mg oral capsule,0.0
"imaging for interventional radiology or interventional cardiology procedure level 15, performed in an imaging room",0.1
10 ml calcium chloride 100 mg/ml prefilled syringe,0.05
10 ml potassium chloride 2 meq/ml injection,0.1
sodium chloride 9 mg/ml injection,0.05
ct-guided navigation,0.05
500 ml magnesium sulfate 40 mg/ml injection,0.05
calcium chloride 0.0014 meq/ml / potassium chloride 0.004 meq/ml / sodium chloride 0.103 meq/ml / sodium lactate 0.028 meq/ml injectable solution,0.1
furosemide 10 mg/ml oral solution,0.85
erythrocytes,0.05
"imaging for interventional radiology or interventional cardiology procedure level 7, performed in an imaging room",0.1
intravenous contrast material injection supplement during a radiographic or ct examination,0.05
control or surveillance ultrasound of fetal or maternal pregnancy pathology during a multifetal pregnancy,0.0
furosemide 8 mg/ml oral solution,0.85
"eurelix (piretanide) lp 6 mg, capsule",0.25
4 ml furosemide 10 mg/ml injection,0.85
10 ml furosemide 10 mg/ml injection,0.85
"imaging for interventional radiology or interventional cardiology procedure level 22, performed in an imaging room",0.1
2 ml furosemide 10 mg/ml injection,0.85
"imaging for interventional radiology or interventional cardiology procedure level 18, performed in an imaging room",0.1
transthoracic echocardiography and doppler of the heart and intrathoracic vessels during an intracavitary cardiac therapeutic procedure via percutaneous vascular access,0.65
clinimix e 5/15,0.05
calcium chloride 0.0014 meq/ml / glucose 50 mg/ml / potassium chloride 0.024 meq/ml / sodium chloride 0.103 meq/ml / sodium lactate 0.028 meq/ml injectable solution,0.1
1000 ml glucose 50 mg/ml / potassium chloride 0.04 meq/ml / sodium chloride 9 mg/ml injection,0.1
glycophos,0.0
calcium chloride / magnesium chloride / potassium chloride / sodium acetate / sodium chloride,0.05
20 ml sodium acetate 2 meq/ml injection,0.05
100 ml potassium chloride 0.1 meq/ml injection,0.1
20 ml potassium chloride 2 meq/ml injection,0.1
potassium chloride 20 meq extended release oral tablet,0.1
calcium chloride / icodextrin / lactate / magnesium chloride / sodium chloride,0.05
glucose / potassium chloride,0.05
supplement for dental surgical care for a patient with a long-term illness and treated with direct oral anticoagulants [doac] or vitamin k antagonists [vka],0.1
supplement for performing an electroencephalography act at home or in a facility without electroencephalographic equipment,0.0
resuscitation package level a,0.05
250 ml sodium chloride 9 mg/ml injection,0.05
performance of an electroencephalography during an endo-thoracic surgery or neurosurgery intervention,0.05
intensive care level 2 package,0.1
100 ml sodium chloride 9 mg/ml injection,0.05
"imaging for interventional radiology or interventional cardiology procedure level 16, performed in an imaging room",0.1
potassium lactate,0.05
penicillin g,0.0
contrast medium injection supplement for hip arthrography,0.0
"imaging for interventional radiology or interventional cardiology procedure level 12, performed in an imaging room",0.1
"imaging for interventional radiology or interventional cardiology procedure level 21, performed in an imaging room",0.1
residual volume measurement supplement during standard spirometry,0.05
"imaging for interventional radiology or interventional cardiology procedure level 11, performed in an imaging room",0.1
hyperbaric oxygen therapy session,0.05
micturating study supplement during a urethrocystography,0.05
intraoperative blood salvage supplement,0.05
contact radiotherapy treatment protocol for malignant disease,0.0
hemofiltration supplement during cpb monitoring,0.1
ammonium chloride,0.05
calcium carbonate / magnesium chloride,0.05
"imaging for interventional radiology or interventional cardiology procedure level 5, performed in an imaging room",0.1
supplement for histopathological diagnosis of malignant tumor lesions,0.0
radiological guidance,0.1
intraoperative intracarotid injection supplement of radiological contrast agent for arteriography,0.05
hyperbaric treatment with doctor outside the chamber,0.05
ubidecarenone,0.2
benzyl alcohol / sodium chloride,0.0
supplement for the use of custom and focused caches,0.0
klor-con,0.1
"imaging for interventional radiology or interventional cardiology procedure level 13, performed in an imaging room",0.1
contrast media injection supplement for retrograde urethrocystography,0.0
"attempted angioplasty of a coronary vessel, subclavian artery, visceral or peripheral, in case of failure to cross the stenosis",0.1
quantitative test for pharmacodynamic agents or allergen provocation test involving a measurement of the reactivity threshold,0.05
calcium chloride / magnesium chloride / potassium chloride / sodium acetate / sodium chloride / sodium citrate,0.05
"imaging for interventional radiology or interventional cardiology procedure level 2, performed in an imaging room",0.1
irradiation of less than 300 cm² in fixed fields by telecobalt per fraction of 28 centigrays for beams of 0.5 to 4.9 mev,0.0
supplement for suprapubic injection of contrast medium for cystography,0.0
resuscitation package level b,0.1
catheterization and injection of radiological contrast agent into the lacrimal ducts supplement,0.0
colyte,0.05
50 ml sodium chloride 9 mg/ml injection,0.05
bumetanide 2 mg oral tablet,0.85
torsemide 100 mg oral tablet,0.85
ergotamine,0.05
acetylcholine receptor ab,0.05
orthostatic hypotension,0.25
voltage-gated calcium channel n type binding ab,0.05
smith extractable nuclear ab,0.0
reflux esophagitis,0.05
stannous fluoride,0.0
lutropin,0.0
tamsulosin,0.05
sjogrens syndrome-a extractable nuclear ab,0.05
nucleated erythrocytes,0.05
sex hormone binding globulin,0.0
chronic laryngitis,0.0
troponin-i,0.1
cardiac troponin i,0.1
isosource hn,0.05
Hyperchromia,0.05
adult failure to thrive,0.25
functional disorders of bladder,0.05
hemorrhage from gastrointestinal ulcer,0.05
gastric bypass and volume reduction,0.05
gastrointestinal complications,0.1
hydrochlorothiazide,0.25
cystic fibrosis,0.0
chronic hepatitis,0.0
cerebral edema and compression of brain,0.05
corneal edema,0.05
Lactate dehydrogenase 3/Lactate dehydrogenase.total,0.1
transferrin receptor.soluble,0.05
Echovirus 30 Ab.Neut,0.05
Polio virus 1 Ab.Neut,0.0
coxsackievirus a9 ab,0.05
Polio virus 3 Ab.Neut,0.0
Polio virus 2 Ab.Neut,0.0
Echovirus 9 Ab.Neut,0.05
igd,0.0
aspartate,0.0
omega 3 fatty acids (w3),0.05
serine,0.0
"aortic resection, replacement or anastomosis",0.1
phenylalanine,0.0
phencyclidine,0.0
Coxsackievirus B1 Ab.Neut,0.05
chylomicrons,0.05
choriogonadotropin.beta subunit,0.0
"neuralgia, neuritis, and radiculitis nos",0.05
anterior horn cell disease,0.0
urinary complications nec,0.1
chronic ulcer of leg or foot,0.1
Paroxysmal nocturnal panel,0.1
"hematocrit, arterial, or",0.1
hdl cholesterol,0.05
"fio2, capillary",0.1
tc/hdl ratio,0.1
"poc fio2, capillary",0.1
cholesterol/hdl ratio,0.05
"cholesterol, fluid",0.05
"ph, body fluid",0.1
"creatinine, fluid",0.2
non-hdl cholesterol,0.1
poc i stat hematocrit,0.05
"fio2, cord blood",0.0
# thawed,0.0
creatinine (mg/ml)   jaffe,0.05
hb c%,0.0
cryocrit,0.05
rbc type iii - complete cd59 deficiency,0.05
total complement-ch50,0.05
"poc rate/hz, venous",0.1
iron deficiency anemia secondary to blood loss (chronic),0.1
collagen/epinephrine,0.0
volume infused,0.1
methemoglobin/hemoglobin.total,0.05
"volume % o2, venous",0.1
reticulocytes.immature/reticulocytes.total,0.05
chronic pharyngitis and nasopharyngitis,0.0
hydrochlorothiazide / lisinopril,0.85
bisoprolol / hydrochlorothiazide,0.85
dorzolamide / timolol,0.0
hematocrit (hct),0.05
cardioplegia_solution_plain,0.05
fluid cholesterol,0.05
fluid crystals,0.0
family history of other condition,0.05
fluid ph,0.1
fluid bun,0.1
cvs super b complex-vit c cplt,0.05
insufficient info to post chrg,0.0
"urinary catheterization as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0.05
"medical procedure, unspecified as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0.05
maximum_concentration,0.0
failure in dosage during other surgical and medical care,0.05
"radiological procedure and radiotherapy as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0.05
ccp service fee,0.0
lack of physical exercise,0.1
Carnitine esters/Carnitine.free (C0),0.05
neuronal nuclear type 1 ab,0.0
dihydrocodeine,0.0
o2 sat-venous,0.1
homocysteine (cardiac),0.1
myocardial antibody titer,0.1
neuronal nuclear type 2 ab,0.0
"hypereosinophilic syndrome [hes], unspecified",0.05
consult / referral to pulmonary hypertension,0.65
"post covid-19 condition, unspecified",0.2
right ventricular assist device flow,0.85
flow (ecmo),0.65
home tf,0.1
backup controller (heartware),0.2
humidification,0.1
stroke ncp - water swallow deferred,0.1
hypertension with mcc,0.45
hectorol,0.1
pericardial drain flush,0.2
febrile last 24 hours,0.05
hm ii- power,0.0
cardiac output (thermodilution),0.25
vad beat rate r,0.2
complications of treatment with cc,0.1
hemodialysis output,0.1
"rbc, other fluid",0.05
fio2 (ecmo),0.2
chg bath,0.0
hourly patient fluid removal,0.85
gastrointestinal obstruction with cc,0.05
inspired o2 fraction,0.1
food and fluid,0.1
"hematocrit, calculated",0.05
cough type,0.1
nasal congestion,0.05
return site observed (tandem heart),0.25
cordis/introducer discontinued,0.1
heart rate alarm - high,0.2
cpot-muscle tension (cpotb),0.05
cough effort,0.2
critically ill,0.25
stroke ncp - type,0.1
cardiac index (ci nicom),0.2
speed (rpm) (heartware),0.1
coping/knowledge deficit  ncp - problem resolved,0.05
constulose,0.05
colcrys,0.0
cortef,0.1
major hematological and immunological diagnoses except sickle cell crisis and coagulation disorders with cc,0.05
flow rate (variable/fixed),0.05
nausea and vomiting (cina),0.05
"removal of other organ (partial) (total) causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation",0.05
pulmonary embolism with mcc or acute cor pulmonale,0.25
vital 1.5 (full),0.0
impaired tissue perfusion ncp - problem resolved,0.25
altered respiratory status ncp - problem resolved,0.25
"probnp, pleural",0.85
pericardial,0.25
oxygenator/ecmo,0.65
arterial blood pressure systolic,0.1
mean bp (vad),0.1
par-circulation,0.1
norvasc,0.2
assisted systole,0.2
pulmonary artery pressure systolic,0.65
cont neb - med,0.65
abdominal aortic aneurysm,0.05
flovent,0.0
nitroprusside,0.85
fspn high,0.1
ekg,0.1
vasopressin,0.65
chest pt r/l,0.2
impaired fluid balance ncp - problem resolved,0.65
impaired fluid balance ncp - plan revised,0.75
mch,0.0
impaired fluid balance ncp - interventions,0.75
palliative care ncp - problem resolved,0.1
diabetes with cc,0.1
peripheral vascular disorders without cc/mcc,0.1
stroke ncp - consults,0.05
other digestive system diagnoses with cc,0.05
low flow alarm (heartware),0.1
other disorders of nervous system with cc,0.05
"acute myocardial infarction, discharged alive with cc",0.25
furosemide (lasix),0.85
interstitial lung disease with cc,0.1
palliative care ncp - plan revised,0.2
metabolic disturbance ncp - expected outcomes,0.1
ranexa,0.1
humidity %,0.0
"adverse effect: coronary vasodilators, nca",0.25
family history of malignant heart tumor,0.05
Complement factor H,0.05
hr comment,0.0
cardiology package level 1,0.1
hydrashift,0.1
dry or hep,0.0
relative humidity (%),0.0
cmn_culot dry conditioning 1,0.0
car driver - collision with heavy vehicle - traffic,0.0
hemodialysis training session,0.05
vomiting hour,0.05
creat. your comment f,0.0
cholesterol hdl,0.05
computerized three-dimensional reconstruction of cardiac structures and flows during an echocardiography of the heart and intrathoracic vessels,0.65
excessive administration of blood or other fluid - transfusion or infusion,0.25
col ref >=0.50,0.1
"colokit, cpr",0.0
h2o cs calculated volume (cf10/vf50),0.05
red blood cell concentrate transfusion of a volume greater than half the blood mass during surgery under general or regional anesthesia,0.1
h2o mx calculated volume (cf5/vf50),0.1
for a max conc of,0.0
cardio-prot-ferr-v1,0.1
maximum concentration,0.0
severe alcohol intoxication,0.1
